,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
4075,852386513829175855,"Beach Break, 4/45 Park Street, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11293,153.42868,Entire villa,Entire home/apt,6,3.0,3 baths,0.0,4.0,$188.00,3,1125,3,11,3,1125,3.2,555.3,t,0,17,47,282,0,0,0,,,,,,,,t,27,27,0
4076,852386516060672669,"Avondale, 7 Cashmore Street",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11889,153.43067,Entire home,Entire home/apt,7,2.0,2 baths,2.0,4.0,$188.00,3,1125,3,12,3,1125,3.4,536.6,t,0,21,36,303,1,1,0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,t,27,27,0
4077,852386520683714887,"Ocean on Terrace, 4/21 Terrace Street, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.1028,153.43055,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,$188.00,3,1125,3,12,3,1125,3.2,507.1,t,6,35,65,322,1,1,1,4.0,4.0,3.0,4.0,4.0,5.0,4.0,t,27,27,0
4078,852386524455190107,"2/36 Sunderland Street, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11813,153.43856,Entire villa,Entire home/apt,6,2.0,2 baths,3.0,4.0,$163.00,3,1125,3,12,3,1125,3.4,484.5,t,4,34,61,328,7,5,1,4.0,4.14,4.29,4.57,4.71,4.71,4.14,t,27,27,0
4079,852386535711345073,"SunnySide Up, 3 McDonald Place, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11886,153.43215,Entire rental unit,Entire home/apt,6,2.0,2 baths,0.0,4.0,$375.00,3,1125,3,11,3,1125,3.3,540.5,t,0,21,48,304,0,0,0,,,,,,,,t,27,27,0
4080,852386556007242694,"The Sea Ranch 1, 1/45 Beech Street, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.10884,153.42955,Entire rental unit,Entire home/apt,4,1.0,1 bath,0.0,3.0,$94.00,3,1125,3,11,3,1125,3.3,645.3,t,4,32,62,273,2,2,0,4.5,4.5,4.0,4.5,4.5,5.0,5.0,t,27,27,0
4081,852386581287649213,"Cypress Cottage, 26 Cypress Street, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11598,153.42766,Entire home,Entire home/apt,9,2.0,2 baths,4.0,5.0,$188.00,3,1125,3,11,3,1125,3.3,610.7,t,0,11,41,269,2,1,0,4.5,5.0,4.0,5.0,4.5,4.5,4.5,t,27,27,0
4092,855266074063436171,Anchorage Stylish Waterfront,507064792,Sarah,2023-03-25,,,,f,1,f,CLARENCE VALLEY COUNCIL,,-29.42379,153.32056,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,,3,365,3,3,365,365,3.0,365.0,t,0,0,0,0,2,0,0,4.5,4.0,5.0,5.0,5.0,5.0,4.5,f,1,1,0
4094,856152603655577156,Beaches One,506038935,Hello Byron,2023-03-19,within an hour,69%,100%,f,9,t,BYRON SHIRE COUNCIL,,-28.64047,153.60631,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$422.00,1,365,3,5,99,99,3.2,99.0,t,16,33,60,181,6,2,0,4.33,4.67,4.33,4.83,4.33,4.5,3.67,t,4,4,0
4098,856958431942845074,Byron Bay Beach 2BD,506038935,Hello Byron,2023-03-19,within an hour,69%,100%,f,9,t,BYRON SHIRE COUNCIL,,-28.6402317,153.6071104,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$381.00,1,365,3,4,90,99,3.2,96.3,t,26,56,86,231,10,6,0,4.5,4.7,4.1,4.7,4.4,4.9,4.6,t,4,4,0
4099,857397980313097224,Byron Bay Beach 3BD,506038935,Hello Byron,2023-03-19,within an hour,69%,100%,f,9,t,BYRON SHIRE COUNCIL,,-28.6402317,153.6071104,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,$500.00,1,365,1,4,90,99,3.2,96.3,t,18,45,75,220,18,4,0,4.5,4.61,4.17,4.56,4.44,4.83,4.33,t,4,4,0
4101,857747098223629992,El Tobes,507593921,Toby,2023-03-29,within an hour,100%,93%,t,1,t,TWEED SHIRE COUNCIL,,-28.3353272,153.567384,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$450.00,2,90,2,2,90,90,2.0,90.0,t,7,21,51,141,54,35,3,4.89,4.87,4.67,4.96,5.0,4.94,4.8,f,1,1,0
4105,858888314753003894,The Little House,507844997,Karni,2023-03-30,within an hour,100%,96%,f,2,t,BYRON SHIRE COUNCIL,,-28.63273,153.5871,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,$191.00,2,30,2,2,1125,1125,2.0,1125.0,t,1,17,17,102,25,11,3,4.84,4.88,4.92,4.96,5.0,4.68,4.6,f,1,1,0
4106,858904692060741190,"Light Filled, modern, Pet friendly close to town",501310713,Exquisite,2023-02-16,within an hour,100%,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.6637676,153.6091527,Entire townhouse,Entire home/apt,8,3.0,3 baths,4.0,5.0,$578.00,2,365,2,21,365,365,11.1,365.0,t,7,31,58,220,15,14,2,4.93,4.4,4.93,4.87,4.87,4.67,4.6,f,6,6,0
4115,862563621089964599,Waterfall Lodge,508605317,Peter,2023-04-04,within an hour,100%,92%,t,1,t,TWEED SHIRE COUNCIL,,-28.22368,153.42517,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,$514.00,2,365,2,2,365,365,2.0,365.0,t,11,38,66,287,67,31,0,5.0,4.99,5.0,4.99,5.0,4.99,4.91,f,1,1,0
4132,868629177846791939,Yamba Views Room 11,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43518,153.36326,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$162.00,2,45,2,3,1125,1125,2.3,1125.0,t,1,27,53,323,10,8,0,4.8,4.8,4.8,4.9,5.0,5.0,4.7,t,39,39,0
4133,868630395975823667,Yamba Views Apartment,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43506,153.36139,Entire rental unit,Entire home/apt,6,3.0,3 baths,3.0,3.0,$217.00,3,45,3,7,45,45,3.9,45.0,t,0,0,0,0,2,0,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,f,39,39,0
4134,868631232957307942,Yamba Views Angourie Views Apartment,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43721,153.36193,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,$176.00,2,45,3,7,45,45,3.9,45.0,t,3,3,22,297,24,19,1,4.88,4.92,4.79,4.96,4.92,4.96,4.88,f,39,39,0
4144,871346220421571719,Surf & Sand - Oceanstays,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43642,153.36175,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$264.00,3,45,3,7,45,45,3.9,45.0,t,7,13,25,285,18,11,0,4.83,4.89,4.89,5.0,4.94,5.0,4.78,f,39,39,0
4187,878480214149400265,The Baccello Collective Bathhouse & Accommodation,511949482,Natalie,2023-04-26,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.21187590366162,153.49653990740964,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,$350.00,2,31,1,2,1125,1125,1.4,1125.0,t,17,45,73,73,99,33,1,5.0,4.98,5.0,4.99,4.99,4.97,5.0,f,1,0,1
4191,880751182540320551,Yamba Views Iluka Apartment,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43526,153.36173,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,3.0,$338.00,3,45,3,7,45,45,3.7,45.0,t,7,15,15,15,9,8,3,4.89,4.78,4.67,5.0,4.89,4.89,4.89,f,39,39,0
4199,882903041150539272,The Ballina House,512894536,Emma,2023-05-03,within an hour,100%,92%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8695989,153.5297839,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,$400.00,3,90,3,3,90,90,3.0,90.0,t,4,28,53,136,14,7,0,5.0,5.0,5.0,4.93,5.0,4.79,5.0,f,1,1,0
4217,887208464922612311,Patchs Beach Retreat,513851958,Malcolm,2023-05-08,within a day,50%,60%,f,2,f,BALLINA SHIRE COUNCIL,,-28.94796,153.5033,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,$100.00,1,365,1,1,365,365,1.0,365.0,t,0,12,42,317,1,0,0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,f,2,0,2
4224,891466719590149818,Patchs Beach Retreat,513851958,Malcolm,2023-05-08,within a day,50%,60%,f,2,f,BALLINA SHIRE COUNCIL,,-28.94921,153.50174,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$100.00,1,7,1,1,7,7,1.0,7.0,t,0,12,42,317,6,5,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,0,2
4238,897503453548976248,Beach Stay-partial ocean view,516111231,Carolyn,2023-05-23,within an hour,100%,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.60185,153.33148,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,$239.00,2,28,2,5,21,1125,2.1,1107.5,t,12,29,57,231,25,14,1,5.0,4.96,4.96,4.96,4.96,4.88,4.88,t,1,1,0
4242,898755686652796188,Beach Villa close to town with outdoor Hot Tub,516416616,Exquisite Byron Bay,2023-05-24,,,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.66067,153.61702,Entire villa,Entire home/apt,8,3.5,3.5 baths,4.0,4.0,$910.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,17,5,0,4.94,4.94,4.88,5.0,5.0,4.82,4.94,t,1,1,0
4250,901852943479524532,Apartment in Tweed Heads,517088047,Ashton,2023-05-29,within an hour,100%,92%,t,1,t,TWEED SHIRE COUNCIL,,-28.1716091,153.5425903,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,$226.00,2,14,2,2,14,14,2.0,14.0,t,29,59,89,89,32,18,0,4.94,4.97,4.84,4.91,4.91,4.78,4.81,f,1,1,0
4256,903229545316666793,Shirley Beach House walk to town and beach,501310713,Exquisite,2023-02-16,within an hour,100%,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.6407751,153.6066396,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,$784.00,1,365,1,4,365,365,2.1,365.0,t,3,29,47,138,23,19,1,4.96,4.78,4.96,5.0,4.96,4.7,4.7,f,6,6,0
4263,906278401275309842,Bliss@Boulders,511281962,Joanne,2023-04-22,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.8214482,153.5957575,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$151.00,2,31,2,2,31,31,2.0,31.0,t,6,36,66,328,19,14,2,4.95,4.95,5.0,5.0,5.0,4.95,4.84,f,1,1,0
4264,906705174668760803,Paradise Palms—Resort Retreat with Panoramic Views,519005019,Rudi And Ish,2023-06-08,,,,f,75,t,TWEED SHIRE COUNCIL,,-28.2214334,153.5419878,Entire villa,Entire home/apt,7,2.5,2.5 baths,4.0,4.0,$335.00,2,90,2,5,90,90,3.5,90.0,t,12,30,30,30,25,18,2,4.88,4.76,4.68,4.88,4.96,4.8,4.76,f,3,3,0
4283,914835081612573662,Yamba Townhouse - Oceanstays,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43698,153.35968,Entire townhouse,Entire home/apt,8,2.5,2.5 baths,3.0,4.0,$245.00,3,45,3,7,45,45,3.8,45.0,t,4,20,50,321,14,10,1,5.0,4.93,4.86,5.0,5.0,4.93,4.86,f,39,39,0
4285,915516209469513194,Casual Comfort Byron Shire,520427106,Sarah,2023-06-17,within an hour,100%,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.55511,153.4799,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$146.00,2,1125,2,2,1125,1125,2.0,1125.0,t,1,10,19,103,74,49,4,4.82,4.91,4.86,4.97,4.95,4.73,4.86,f,1,1,0
4287,916056500723438136,Home @ Ulladulla,520548648,Amy,2023-06-17,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.2734556,153.5755624,Entire home,Entire home/apt,8,,2 baths,3.0,,,90,365,90,90,365,365,90.0,365.0,t,16,16,16,16,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4305,922052694129576029,"Pacific Palms 4, 4/9-11 Terrace St, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.10361,153.43169,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,$150.00,3,1125,3,11,7,1125,3.3,430.9,t,10,30,60,325,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,27,27,0
4306,922053623830535159,Quiet Sanctuary - 3/13 Fern Place,506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11009,153.42661,Entire villa,Entire home/apt,4,1.0,1 bath,2.0,2.0,$188.00,3,1125,3,7,7,1125,4.2,146.2,t,23,53,83,358,0,0,0,,,,,,,,t,27,27,0
4321,925629089208349276,North Coast to Country Retreat,522998905,Dianne,2023-06-30,within an hour,100%,95%,t,1,t,TWEED SHIRE COUNCIL,,-28.45252,153.50525,Private room in rental unit,Private room,4,1.0,1 private bath,2.0,2.0,$110.00,1,21,1,1,21,21,1.0,21.0,t,8,38,68,335,14,10,1,4.64,4.71,4.5,5.0,4.93,4.69,4.36,f,1,0,1
4324,927201057317717851,Uppatree,523398368,Lisa,2023-07-03,within an hour,100%,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.67846,153.4959,Entire home,Entire home/apt,7,2.0,2 baths,3.0,3.0,$521.00,3,28,3,4,28,28,3.0,28.0,t,4,23,53,264,9,7,0,5.0,5.0,5.0,5.0,5.0,5.0,4.89,f,1,1,0
4325,927612757771433161,Pindari Cottage,523535092,Brenda,2023-07-03,within an hour,100%,100%,t,1,t,KYOGLE COUNCIL,,-28.8989354,152.7394727,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,$130.00,1,20,1,1,20,20,1.0,20.0,t,23,53,83,263,17,9,1,4.94,4.94,4.88,4.94,4.94,4.88,4.88,f,1,0,1
4330,930417660068098739,Damia,525354430,Benjamin,2023-07-12,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.70357,153.5548,Entire home,Entire home/apt,14,0.0,0 baths,0.0,1.0,"$8,500.00",4,365,4,7,365,365,4.5,365.0,,12,42,72,252,0,0,0,,,,,,,,f,1,1,0
4334,932820242456306831,Yamba Lighthouse Cottage 1 - Ocean View,495599959,Reflections,2023-01-11,within an hour,90%,99%,t,5,f,CLARENCE VALLEY COUNCIL,,-29.43348134859378,153.3628111126892,Entire home,Entire home/apt,8,1.5,1.5 baths,3.0,10.0,$536.00,90,1125,2,7,999,999,2.8,999.0,t,0,13,43,235,3,2,1,5.0,5.0,4.33,5.0,5.0,5.0,4.0,t,4,4,0
4336,932917489875963515,Yamba Lighthouse Cottage 2 - On the main Headland,495599959,Reflections,2023-01-11,within an hour,90%,99%,t,5,f,CLARENCE VALLEY COUNCIL,,-29.4337803571403,153.36238195924682,Entire home,Entire home/apt,10,1.5,1.5 baths,4.0,8.0,$536.00,90,1125,2,7,999,999,2.8,999.0,t,0,13,43,270,3,2,1,5.0,5.0,4.67,5.0,4.67,5.0,4.0,t,4,4,0
4337,932935406950682426,The Lane III - Byron Bay,524775585,Dukes Property Management,2023-07-10,within an hour,100%,100%,f,6,t,BYRON SHIRE COUNCIL,,-28.64266,153.61475,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$270.00,1,365,1,1,365,365,1.0,365.0,t,1,17,40,184,104,74,4,4.77,4.83,4.67,4.67,4.88,4.91,4.74,t,5,5,0
4339,933608599403058841,The Lane - Byron Bay,524775585,Dukes Property Management,2023-07-10,within an hour,100%,100%,f,6,t,BYRON SHIRE COUNCIL,,-28.6418672,153.6130623,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$231.00,1,90,1,1,1125,1125,1.0,1125.0,t,1,12,36,111,83,71,7,4.63,4.64,4.4,4.78,4.86,4.93,4.51,t,5,5,0
4341,933821762606473126,Tree Views - Oceanstays,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.42298,153.33132,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$469.00,3,45,3,7,45,45,3.8,45.0,t,0,0,0,0,4,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,39,39,0
4345,934954828603620481,"‘Orchid Mist’ Private, fresh & cosy guesthouse",525536533,Melinda,2023-07-13,within an hour,100%,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.51481,153.5351,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,$186.00,1,14,1,2,1125,1125,1.2,1125.0,t,16,38,64,148,40,26,3,4.88,4.98,4.98,4.88,4.95,4.8,4.78,f,1,0,1
4361,938155224380416632,Bush Belle glamping,524232867,Linda,2023-07-07,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.92698,153.46172,Tent,Entire home/apt,2,1.0,1 bath,1.0,1.0,$167.00,1,7,1,1,7,7,1.0,7.0,t,7,35,64,151,102,88,9,4.93,4.95,4.99,4.96,4.98,4.94,4.94,f,1,1,0
4366,939982558632428912,The Mayflower - Byron Bay,524775585,Dukes Property Management,2023-07-10,within an hour,100%,100%,f,6,t,BYRON SHIRE COUNCIL,,-28.64872133073123,153.6138332,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,$424.00,1,365,1,1,365,365,1.0,365.0,t,3,18,46,94,98,81,7,4.57,4.55,4.45,4.67,4.85,4.86,4.35,t,5,5,0
4367,940075199410228617,The Ace - Byron Bay,524775585,Dukes Property Management,2023-07-10,within an hour,100%,100%,f,6,t,BYRON SHIRE COUNCIL,,-28.6426622,153.6120348,Entire rental unit,Entire home/apt,4,1.5,1.5 baths,2.0,2.0,$357.00,1,365,1,1,365,365,1.0,365.0,t,3,8,30,99,71,51,4,4.65,4.63,4.59,4.94,4.9,4.86,4.61,t,5,5,0
4374,942307890373890704,Our home in Lennox Village,527539365,Hermione,2023-07-23,within an hour,100%,100%,f,1,f,BALLINA SHIRE COUNCIL,,-28.7959632,153.586556,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,$290.00,4,27,4,4,27,27,4.0,27.0,t,4,10,10,15,4,4,0,5.0,5.0,4.75,5.0,5.0,5.0,4.5,f,1,1,0
4375,942321123880769287,The Hill - Oceanstays,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.43946,153.36386,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$179.00,3,45,2,3,1125,1125,2.3,1125.0,t,4,20,50,300,21,12,1,4.76,4.81,4.76,4.81,4.9,4.86,4.67,t,39,39,0
4377,943037580627313587,Yamba Views Studio,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.4354,153.36278,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$306.00,3,45,3,7,45,45,3.8,45.0,t,0,0,0,0,3,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,39,39,0
4399,948005814415786332,Master bedroom,529106883,Daryl,2023-07-31,within an hour,100%,100%,f,3,t,TWEED SHIRE COUNCIL,,-28.49707,153.20877,Private room in home,Private room,2,1.0,1 bath,1.0,1.0,$78.00,2,365,2,2,365,365,2.0,365.0,t,29,59,89,364,0,0,0,,,,,,,,f,3,0,3
4400,948009472446131792,"Waratah Retreat, 2/4 Waratah Lane, Evans Head",506489569,Elders,2023-03-21,within an hour,100%,100%,f,27,t,RICHMOND VALLEY COUNCIL,,-29.11626,153.43058,Entire villa,Entire home/apt,6,1.5,1.5 baths,3.0,4.0,$194.00,3,1125,3,11,3,1125,3.3,531.1,t,7,33,63,304,2,1,0,3.5,3.5,3.5,4.5,4.5,4.5,4.5,t,27,27,0
4407,949605220853930258,Yamba Views Apartment 2BR,498657660,Oceanstays,2023-01-30,within an hour,100%,99%,t,39,t,CLARENCE VALLEY COUNCIL,,-29.4353,153.36286,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,$173.00,3,45,3,7,45,45,3.9,45.0,t,0,0,0,0,9,4,0,4.78,4.89,5.0,4.78,5.0,5.0,4.89,t,39,39,0
4422,955456789111362036,Pottsville Beach House,531181645,Fiona,2023-08-11,within an hour,100%,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.39046,153.56476,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,$290.00,2,14,1,2,14,14,2.0,14.0,t,5,10,33,57,21,19,0,4.95,5.0,4.9,5.0,5.0,5.0,4.9,t,1,1,0
4451,961939984244230363,Private Beach Escape,511446545,Shuichiro,2023-04-23,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.959254187321857,153.50270078950197,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,5.0,$800.00,2,365,2,2,365,365,2.0,365.0,t,20,44,72,252,18,14,1,5.0,5.0,4.94,5.0,5.0,4.89,4.89,t,1,1,0
4461,963385603229933930,Horses and their Humans,533200991,Scott,2023-08-22,,,,f,1,t,RICHMOND VALLEY COUNCIL,,-28.935162816416632,152.90813613248545,Private room in farm stay,Private room,4,1.0,1 bath,1.0,2.0,$175.00,2,3,2,2,3,3,2.0,3.0,t,29,59,89,269,0,0,0,,,,,,,,f,1,0,1
4463,963571142176763605,The Shack - Byron Bay,524775585,Dukes Property Management,2023-07-10,within an hour,100%,100%,f,6,t,BYRON SHIRE COUNCIL,,-28.63515,153.59993,Entire vacation home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$213.00,1,30,1,1,30,30,1.0,30.0,t,2,17,47,122,29,29,2,4.69,4.9,4.41,4.97,4.97,4.9,4.66,t,5,5,0
4466,964100366711348337,The Nest at Birchwood Farm,533393089,Margaret,2023-08-23,within an hour,100%,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.88907,153.41231,Farm stay,Entire home/apt,2,1.0,1 bath,1.0,1.0,$195.00,2,30,2,2,30,30,2.0,30.0,t,0,0,0,47,14,13,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4481,968618838461097177,Close to Home,534468775,Toni,2023-08-29,within an hour,100%,83%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.4295327,153.3261267,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,$360.00,2,365,2,7,365,365,2.2,365.0,t,0,1,17,197,2,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
4504,974110714205377973,Tiny Home in heart of Yamba,535714144,Brittany,2023-09-05,within an hour,100%,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.43909,153.35629,Tiny home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$329.00,2,60,2,4,60,60,2.5,60.0,t,9,39,69,69,10,9,1,4.8,4.6,5.0,4.8,5.0,4.8,4.5,f,1,1,0
4509,974229905040889396,BRAND NEW Luxury Hinterland Cabin Flowing Creek2,534588606,Bonnie,2023-08-29,within an hour,100%,99%,f,2,t,BALLINA SHIRE COUNCIL,,-28.780295849799543,153.51887326687574,Entire cabin,Entire home/apt,4,2.0,2 baths,2.0,3.0,$417.00,2,365,1,2,365,365,2.0,365.0,t,1,15,45,218,25,25,5,5.0,4.96,5.0,5.0,5.0,5.0,4.88,f,2,2,0
4516,975777034249153232,“Yeagerton School House”Riverfront Country Getaway,519941252,Vicki And Geoff,2023-06-14,within an hour,100%,100%,t,1,f,RICHMOND VALLEY COUNCIL,,-29.003881,153.2874409,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$197.00,2,28,2,2,28,28,2.0,28.0,t,14,26,56,236,13,13,0,5.0,5.0,5.0,5.0,5.0,4.92,5.0,f,1,1,0
4519,977379436419124479,Cosy Cottage,535780850,Kylie,2023-09-06,within an hour,100%,94%,f,1,t,RICHMOND VALLEY COUNCIL,,-28.85487,153.03161,Tiny home,Entire home/apt,2,1.0,1 bath,1.0,2.0,$120.00,1,365,1,1,365,365,1.0,365.0,t,11,41,71,249,30,25,4,5.0,5.0,5.0,4.87,5.0,4.93,5.0,f,1,1,0
4534,982144023053720087,Eco Shark Studio - with Jacuzzi,537383166,Beau Homes,2023-09-16,within an hour,100%,95%,f,1,t,BYRON SHIRE COUNCIL,,-28.71757,153.59344,Entire guesthouse,Entire home/apt,2,0.5,Half-bath,0.0,1.0,$321.00,1,14,1,1,14,14,1.0,14.0,t,27,57,87,87,24,19,1,4.79,4.83,4.83,4.92,5.0,4.79,4.67,f,1,1,0
4535,982286034672099219,Enjoy the most breeze !,537494390,Danilo,2023-09-17,within a few hours,100%,56%,f,1,t,TWEED SHIRE COUNCIL,,-28.18967,153.5397,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,4.0,$159.00,2,15,2,2,15,15,2.0,15.0,t,0,6,19,114,3,3,1,4.67,4.33,5.0,5.0,5.0,4.67,5.0,f,1,1,0
4547,983599195260433212,Spacious Tropical Tranquillity House Byron Bay,501310713,Exquisite,2023-02-16,within an hour,100%,99%,t,7,t,BYRON SHIRE COUNCIL,,-28.6638636,153.6095217,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,$454.00,1,365,1,4,365,365,1.8,365.0,t,12,42,72,100,5,5,0,5.0,5.0,5.0,5.0,4.6,5.0,5.0,f,6,6,0
4551,983792806997997416,Ideal Escape by the river (Entire Unit),537841216,Mete,2023-09-19,within a few hours,89%,77%,f,2,t,TWEED SHIRE COUNCIL,,-28.18035,153.53079,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,$203.00,2,60,1,2,60,60,2.0,60.0,t,12,42,58,58,6,6,0,4.67,4.5,4.67,5.0,4.67,4.83,4.5,f,2,1,1
