,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
0,46609,Byron Beach Cabin,208641,Glen,2010-08-21,within an hour,100.0,83%,f,1,t,BYRON SHIRE COUNCIL,,-28.689501,153.61116,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,$198.00,3,59,3,7,1125,1125,3.3,1125.0,t,28,50,80,345,53,1,0,4.98,4.92,4.96,5.0,5.0,4.92,4.77,f,1,1,0
4,259951,Rosebank Farmhouse,1340489,Ann-Marie,2011-10-27,within an hour,100.0,100%,f,1,t,LISMORE CITY COUNCIL,,-28.68751,153.38965,Farm stay,Entire home/apt,8,2.0,2 baths,4.0,7.0,$650.00,5,60,5,5,1125,1125,5.0,1125.0,t,14,44,74,339,17,1,0,5.0,4.88,4.76,5.0,5.0,4.94,4.71,f,1,1,0
27,596843,Tranquil Studio 5kms from Byron Bay,2921954,Natasha,2012-07-13,within an hour,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.6449,153.558,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,$110.00,3,30,3,3,30,30,3.0,30.0,t,4,12,34,34,71,7,1,4.81,4.89,4.73,4.93,4.92,4.85,4.8,f,1,0,1
30,648394,Byron 4 Star Room! Walk to Beach,791858,Philip,2011-07-07,within a few hours,100.0,63%,f,2,t,BYRON SHIRE COUNCIL,,-28.6807,153.60808,Private room in home,Private room,2,1.0,1 shared bath,1.0,0.0,$240.00,2,91,2,3,91,91,2.1,91.0,t,30,60,90,90,23,1,0,4.67,4.65,4.57,4.78,4.91,4.65,4.43,f,2,0,2
32,706964,Room w/own entrance kitchenette & bthrm,998147,Emma,2011-08-20,within an hour,100.0,90%,f,1,t,BYRON SHIRE COUNCIL,,-28.65905,153.60938,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,$113.00,2,14,1,2,14,14,2.0,14.0,t,1,15,33,194,638,51,5,4.69,4.73,4.82,4.88,4.89,4.66,4.68,f,1,0,1
38,855531,"Tranquil, Comfy Room with Ensuite",1742857,Deborah,2012-02-12,within an hour,100.0,53%,f,1,t,BYRON SHIRE COUNCIL,,-28.65853,153.61328,Private room in home,Private room,1,1.0,1 private bath,1.0,1.0,$210.00,1,8,1,1,8,8,1.0,8.0,t,15,45,75,347,178,3,0,4.48,4.66,4.64,4.53,4.65,4.61,4.55,f,1,0,1
39,857366,Breeze Byron Bay Holiday Accommodation,4484372,Raeleen,2012-12-25,within a day,100.0,79%,f,5,t,BYRON SHIRE COUNCIL,,-28.66379,153.6114,Private room in home,Private room,2,2.0,2 shared baths,1.0,1.0,$59.00,3,1125,3,3,1125,1125,3.0,1125.0,t,11,11,11,11,202,6,0,4.58,4.64,4.5,4.76,4.75,4.45,4.53,f,5,1,4
44,908660,River House aka The Federal Hilton,4870428,Louise,2013-01-27,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.6357,153.46818,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,2.0,$375.00,2,60,2,2,1125,1125,2.0,1125.0,t,24,54,84,354,67,3,0,4.88,4.85,4.62,4.92,4.95,4.98,4.8,f,1,1,0
45,918903,ByronView Central Elevated Home 4 Brms,6850653,Nerida,2013-06-11,within a day,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.6537,153.61669,Entire home,Entire home/apt,8,3.0,3 baths,4.0,10.0,$729.00,3,30,3,3,30,30,3.0,30.0,t,2,7,7,214,63,3,0,4.9,4.9,4.89,4.98,4.98,4.68,4.73,f,1,1,0
46,936254,The Tin Shed - Byron hinterland,5053150,Russell And Sally,2013-02-11,within a few hours,100.0,29%,f,1,t,BYRON SHIRE COUNCIL,,-28.73924,153.46874,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,$172.00,3,30,3,3,30,30,3.0,30.0,t,0,12,42,310,60,1,0,4.92,4.95,4.88,5.0,5.0,4.97,4.95,f,1,1,0
57,1256450,Byron Bay Vista Lodge,6844154,Steve,2013-06-10,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.6519775390625,153.5651397705078,Entire home,Entire home/apt,5,2.0,2 baths,2.0,3.0,$363.00,3,1125,3,7,1125,1125,3.5,1125.0,t,8,32,46,308,221,21,3,4.85,4.84,4.7,4.98,4.98,4.94,4.82,t,1,1,0
60,1361341,Belle Escapes Byron Bay -Beach Front Beach Break 1,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64383,153.6186,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,3.0,$542.00,2,1125,2,6,2,1125,2.6,83.6,t,5,12,39,283,85,16,1,4.27,4.2,3.99,4.73,4.73,4.96,4.26,t,16,16,0
61,1388195,Belle Escapes Byron Bay- Beach Front Beach Break 2,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64216,153.61835,Entire home,Entire home/apt,6,2.0,2 baths,3.0,4.0,$553.00,2,1125,2,6,2,1125,2.6,33.7,t,1,14,42,298,102,10,0,4.51,4.47,4.37,4.74,4.84,4.98,4.24,t,16,16,0
65,1610178,Bougainvillea Guest Suite,4155242,Dave And Ruth,2012-11-15,within an hour,100.0,83%,f,1,t,BYRON SHIRE COUNCIL,,-28.65551,153.61946,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$220.00,2,7,2,5,7,7,2.1,7.0,t,5,14,14,14,142,4,0,4.98,4.99,5.0,4.99,5.0,4.82,4.94,f,1,1,0
72,1779390,Belle Escapes Byron Bay - Marvel Penthouse,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64522,153.61447,Entire rental unit,Entire home/apt,8,2.0,2 baths,4.0,4.0,"$1,164.00",2,1125,2,6,2,1125,2.6,33.7,t,5,21,45,301,105,11,1,4.9,4.88,4.85,4.89,4.89,4.92,4.68,t,16,16,0
74,1790057,Private Beachside Sanctuary,3543283,Joy & Va,2012-09-11,within an hour,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.68901,153.60837,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$600.00,4,14,4,4,14,14,4.0,14.0,t,1,1,1,198,10,0,0,4.5,4.5,4.6,4.8,4.9,4.8,4.3,f,1,1,0
77,1920198,"4 Star Queen Room, Walk to Beach",791858,Philip,2011-07-07,within a few hours,100.0,63%,f,2,t,BYRON SHIRE COUNCIL,,-28.68065,153.60593,Private room in bed and breakfast,Private room,2,1.0,1 shared bath,1.0,0.0,$240.00,2,91,2,2,91,91,2.0,91.0,t,30,60,90,361,26,3,0,4.73,4.73,4.31,4.88,4.85,4.77,4.42,f,2,0,2
78,1945448,"Harmony House, walk to beach & town",10062931,Toni,2013-11-17,within a few hours,100.0,38%,f,1,t,BYRON SHIRE COUNCIL,,-28.64055,153.60631,Entire home,Entire home/apt,8,2.0,2 baths,3.0,6.0,"$1,259.00",2,42,2,2,42,42,2.0,42.0,t,27,57,87,358,170,3,0,4.86,4.88,4.96,4.93,4.96,4.82,4.59,f,1,1,0
84,2113053,Ocean River Paradise,10773532,Andrea,2013-12-23,within a day,100.0,67%,f,1,t,TWEED SHIRE COUNCIL,,-28.20321,153.5655,Entire home,Entire home/apt,9,2.0,2 baths,4.0,0.0,$307.00,5,30,5,5,30,30,5.0,30.0,t,19,49,79,354,135,1,0,4.72,4.77,4.52,4.93,4.91,4.89,4.65,f,1,1,0
85,2128698,Sanctuary Farm Stay (pet friendly),10860275,Heidi,2013-12-28,within a day,100.0,,f,1,f,BYRON SHIRE COUNCIL,,-28.51026,153.51194,Entire cabin,Entire home/apt,4,1.5,1.5 baths,1.0,3.0,$150.00,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,102,0,0,4.95,4.89,4.95,5.0,5.0,4.93,4.85,t,1,1,0
89,2172195,Amazing  ocean views opposite Sharpes Beach,11081815,Angela,2014-01-06,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.83097,153.60362,Entire home,Entire home/apt,6,,2 baths,3.0,,,5,10,1,5,10,10,5.0,10.0,t,0,1,3,4,6,0,0,4.83,4.17,4.33,4.5,4.83,4.83,4.67,f,1,1,0
99,2304538,Tyalgum Hideaway: 4BR| Sauna| Basic Breakfast,11769791,Cameron,2014-01-29,within an hour,100.0,100%,f,5,t,TWEED SHIRE COUNCIL,,-28.35549,153.20725,Entire cottage,Entire home/apt,8,1.0,1 bath,4.0,5.0,$800.00,1,30,1,2,1125,1125,1.9,1125.0,t,0,0,0,122,20,5,0,4.9,4.85,4.9,5.0,4.9,4.9,4.8,t,5,1,4
102,2310948,Best beachfront New Brighton,11802342,Belinda,2014-01-30,within a few hours,100.0,69%,f,1,t,BYRON SHIRE COUNCIL,,-28.51113,153.55226,Entire home,Entire home/apt,8,2.0,2 baths,3.0,6.0,$750.00,3,1125,3,3,1125,1125,3.0,1125.0,t,19,38,68,337,38,4,0,4.89,4.92,4.74,5.0,5.0,5.0,4.73,f,1,1,0
103,2316063,The Beach House at South Golden,757165,Anika,2011-06-29,within a day,100.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.49375,153.54813,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,3.0,$500.00,90,1125,90,90,1125,1125,90.0,1125.0,t,23,53,83,358,16,0,0,5.0,5.0,4.81,5.0,5.0,4.94,4.63,f,1,1,0
109,2407115,By The Sea II in Brunswick,9897942,Toni,2013-11-08,within an hour,100.0,92%,f,1,t,BYRON SHIRE COUNCIL,,-28.53925,153.55136,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$409.00,4,9,4,5,9,9,4.1,9.0,t,9,33,63,305,33,7,0,4.97,5.0,5.0,5.0,5.0,4.97,4.84,f,1,1,0
110,2419367,Beautiful secluded home in Mullumbimby,12365432,Peter,2014-02-18,within an hour,100.0,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.54701,153.49611,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$411.00,5,100,4,5,100,100,5.0,100.0,t,8,38,57,196,15,3,0,4.93,4.8,5.0,5.0,5.0,5.0,4.93,f,1,1,0
124,2680724,"Gorgeous House, Mountain Views",5601527,Nicolette,2013-03-24,within a few hours,100.0,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.5559,153.48356,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,$280.00,5,21,5,5,21,21,5.0,21.0,t,8,8,8,8,28,0,0,4.46,4.64,4.43,4.86,4.82,4.57,4.39,f,1,1,0
134,2848052,Kieta Byron Bay Hinterland House,14831317,Stephane,2014-04-28,within a day,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.64398,153.45375,Entire home,Entire home/apt,8,3.0,3 baths,4.0,7.0,"$1,850.00",5,1125,5,7,1125,1125,5.2,1125.0,t,30,60,90,365,62,1,0,4.89,4.94,4.82,4.95,4.92,4.97,4.69,f,1,1,0
135,2851013,Coastal Haven Double family fun,11275287,Katie,2014-01-13,within a few hours,100.0,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.67967,153.60276,Entire home,Entire home/apt,12,3.5,3.5 baths,5.0,7.0,"$1,079.00",5,28,5,5,1125,1125,5.0,1125.0,t,6,19,39,129,27,0,0,4.89,4.96,4.69,4.96,4.96,4.85,4.81,f,1,1,0
137,2950448,Magic Views - 4302 Mantra on Salt Beach Apartments,15061749,Steve,2014-05-03,within an hour,100.0,95%,f,1,t,TWEED SHIRE COUNCIL,,-28.27732,153.57666,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,$229.00,3,1125,2,3,1125,1125,2.4,1125.0,t,1,5,32,101,126,10,1,4.83,4.91,4.71,4.84,4.97,5.0,4.81,f,1,1,0
143,3187502,"Aitutaki-heated pool 400m CBD, 350m beach, AC WiFI",16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.63989,153.60645,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,$556.00,3,1125,2,7,99,99,3.7,99.0,t,6,30,56,302,235,23,1,4.8,4.81,4.77,4.75,4.8,4.88,4.55,t,36,33,3
148,3231237,Mata Hari  Heated pool 450m to CBD & 400m to beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64004,153.60652,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$430.00,3,1125,2,7,99,99,2.7,99.0,t,18,48,78,339,124,10,1,4.56,4.8,4.72,4.71,4.7,4.75,4.4,t,36,33,3
149,3294878,Indiah- Main Beach 350m in town heated pool,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64438,153.61427,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,$452.00,3,1125,1,7,99,99,3.6,99.0,t,10,35,65,321,198,14,1,4.6,4.69,4.72,4.73,4.74,4.93,4.52,t,36,33,3
150,3334623,The Lennox Haus | your home away from home,14519451,Leah,2014-04-20,within a day,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.78782,153.5911,Entire townhouse,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,"$1,090.00",2,365,2,2,365,365,2.0,365.0,t,0,2,32,32,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
151,3343406,Palm Villa -heated pool close to town and beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.640135,153.606415,Entire home,Entire home/apt,4,1.5,1.5 baths,2.0,3.0,$577.00,3,1125,3,7,99,99,3.5,99.0,t,13,43,73,335,131,12,0,4.5,4.74,4.46,4.66,4.64,4.87,4.37,t,36,33,3
153,3364735,Good Vibrations- opposite Clarkes,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.64366,153.62097,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$531.00,3,1125,2,7,99,99,3.7,99.0,t,5,14,42,283,196,20,0,4.69,4.79,4.6,4.75,4.7,4.93,4.61,t,36,33,3
156,3428555,"Under the Palms  Byron Central,  beach and town.",12308691,Carole,2014-02-17,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.6460489,153.6092219,Entire home,Entire home/apt,4,,2 baths,2.0,,,5,30,4,5,1125,1125,5.0,1125.0,t,0,0,0,0,15,0,0,4.67,4.67,4.4,4.8,4.8,4.87,4.6,f,1,1,0
163,3533953,Byron Hinterland Barn & Waterhole,3919070,Peter,2012-10-19,within a few hours,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.62755,153.43923,Barn,Entire home/apt,6,1.0,1 bath,1.0,3.0,$225.00,2,21,2,2,21,21,2.0,21.0,t,13,43,66,139,153,34,2,4.65,4.68,4.22,4.85,4.9,4.9,4.56,f,1,1,0
164,3545843,Cavvanbah Beachfront Villas,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63985,153.60808,Entire villa,Entire home/apt,12,5.0,5 baths,4.0,8.0,"$1,629.00",1,999,1,7,999,999,2.3,999.0,t,0,14,27,138,3,1,0,5.0,4.67,4.67,4.67,4.67,5.0,4.67,t,6,6,0
167,3605393,Home in the Heart of Federal,8100284,Mark,2013-08-12,within an hour,100.0,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.65141,153.45703,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$379.00,2,45,2,2,45,45,2.0,45.0,t,18,48,48,48,69,3,0,4.57,4.68,4.26,4.88,4.96,4.72,4.58,f,1,1,0
169,3646736,April Sun Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.6398,153.60802,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,$407.00,1,999,1,7,999,999,2.3,999.0,t,7,27,49,184,100,17,0,4.5,4.48,4.65,4.67,4.38,4.91,4.26,t,6,6,0
170,3647037,Rio Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.6398,153.608,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,$407.00,1,999,1,7,999,999,2.3,999.0,t,14,44,71,202,91,12,0,4.47,4.47,4.63,4.69,4.47,4.78,4.16,t,6,6,0
171,3647086,Gypsy Villa - Beachfront - Cavvanbah Byron Bay,16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63979,153.60803,Entire villa,Entire home/apt,3,1.0,1 bath,1.0,2.0,$404.00,1,999,1,7,999,999,2.3,999.0,t,8,31,58,186,128,15,1,4.59,4.53,4.71,4.72,4.54,4.81,4.23,t,6,6,0
172,3647097,"Yarrawarra Villa - Beachfront, Cavvanbah Byron Bay",16880422,Tarek,2014-06-16,within an hour,100.0,99%,f,6,t,BYRON SHIRE COUNCIL,,-28.63933,153.60832,Entire villa,Entire home/apt,4,2.0,2 baths,1.0,2.0,$448.00,1,999,1,7,999,999,2.3,999.0,t,15,34,52,168,89,18,1,4.52,4.56,4.69,4.73,4.64,4.88,4.36,t,6,6,0
183,3869822,Clarkes Beach Hideaway Courtyard Room,6202217,Jenny,2013-05-02,within an hour,100.0,94%,f,2,t,BYRON SHIRE COUNCIL,,-28.6462,153.62273,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,$130.00,1,3,1,1,3,3,1.0,3.0,t,6,36,66,336,173,25,3,4.68,4.64,4.68,4.79,4.79,4.87,4.44,f,2,0,2
187,3943470,"Sunny Days, Cocktails By The Sea",20434472,Rachelle,2014-08-23,within an hour,100.0,75%,f,6,t,BALLINA SHIRE COUNCIL,,-28.86469,153.58941,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,$382.00,3,99,3,3,99,99,3.0,99.0,t,22,52,82,354,16,0,0,4.94,4.88,4.81,4.93,4.88,4.73,4.79,f,5,5,0
189,4048465,French Country Cottage near Coolangatta & Byron,20993282,Delphine,2014-09-06,within an hour,100.0,100%,f,2,t,TWEED SHIRE COUNCIL,,-28.2506,153.49808,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,$140.00,2,1125,2,2,1125,1125,2.0,1125.0,t,13,31,61,336,215,17,0,4.89,4.91,4.9,4.93,4.91,4.93,4.87,t,2,2,0
198,4271095,"Water views, pets, AC",12128698,Mark,2014-02-10,within an hour,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.437366485595703,153.35296630859375,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,$550.00,2,120,2,2,1125,1125,2.0,1125.0,t,13,25,55,309,160,8,1,4.79,4.91,4.75,4.97,4.94,4.81,4.71,t,1,1,0
205,4430826,Contemporary Garden Studio.,23002211,John,2014-10-26,within a few hours,100.0,25%,f,1,t,BYRON SHIRE COUNCIL,,-28.65558,153.61875,Entire home,Entire home/apt,2,1.0,1 bath,1.0,1.0,$329.00,5,21,5,5,21,21,5.0,21.0,t,22,52,82,82,92,1,0,4.82,4.94,4.76,4.92,4.89,4.62,4.67,f,1,1,0
207,4457611,potters cottage,12485039,Rebecca,2014-02-22,within a day,100.0,76%,f,1,t,BYRON SHIRE COUNCIL,,-28.68762,153.52188,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,$110.00,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,226,638,18,0,4.66,4.72,4.72,4.89,4.88,4.82,4.75,f,1,1,0
211,4519648,Tamarind Beach House,23431955,Karen,2014-11-06,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.687265396118164,153.6053466796875,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$650.00,3,60,3,3,60,60,3.0,60.0,t,15,35,35,35,12,0,0,4.75,4.83,4.83,5.0,5.0,4.75,4.5,f,1,1,0
213,4531042,"Cosy Studio with Aircon, wifi & fully sterilised",12781923,Karlee,2014-03-04,within an hour,100.0,100%,f,4,t,BYRON SHIRE COUNCIL,,-28.67842,153.60279,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,$127.00,2,50,1,5,1125,1125,2.0,1125.0,t,2,18,39,247,621,53,2,4.82,4.88,4.82,4.93,4.82,4.75,4.78,f,4,4,0
218,4561156,Studio Apartment fast wifi Aircon fully sterilised,12781923,Karlee,2014-03-04,within an hour,100.0,100%,f,4,t,BYRON SHIRE COUNCIL,,-28.67902,153.60313,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,$118.00,3,30,1,5,1125,1125,2.3,1125.0,t,2,12,30,267,534,43,3,4.85,4.88,4.82,4.92,4.86,4.74,4.78,f,4,4,0
221,4577467,BYRON BAY  BEACHSTYLE FAMILY HOME,23729080,Emma,2014-11-14,within a few hours,100.0,50%,f,1,t,BYRON SHIRE COUNCIL,,-28.6606,153.61757,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,$800.00,6,14,6,6,14,14,6.0,14.0,t,16,46,76,351,14,0,0,4.86,4.93,4.86,5.0,4.93,4.79,4.71,f,1,1,0
225,4739022,Cavvanbah Beach Villa - On the beach!,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.63877,153.60509,Entire villa,Entire home/apt,6,3.0,3 baths,3.0,4.0,$541.00,3,1125,3,7,99,99,3.7,99.0,t,15,45,68,324,79,10,1,4.56,4.68,4.46,4.71,4.67,4.81,4.48,t,36,33,3
227,4746344,Angels Retreat (nr Lennox),8015892,Melanie Jane,2013-08-07,within a few hours,100.0,0%,f,1,t,BALLINA SHIRE COUNCIL,,-28.85051,153.59777,Entire home,Entire home/apt,4,2.0,2 baths,2.0,2.0,$471.00,3,14,3,3,14,14,3.0,14.0,t,18,45,48,48,1,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
233,4802333,Amazing house -Own space- 3 month - big discount,14428291,Christine,2014-04-18,within an hour,100.0,98%,f,1,t,TWEED SHIRE COUNCIL,,-28.21173,153.49353,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,$60.00,90,320,90,90,320,320,90.0,320.0,t,30,60,90,365,11,0,0,4.82,4.73,4.55,4.91,4.91,4.82,4.91,t,1,0,1
234,4826566,Mariposa Beach House private pool & on the beach,16160864,Destination Byron,2014-05-30,within an hour,99.0,100%,f,38,t,BYRON SHIRE COUNCIL,,-28.63989,153.60776,Entire home,Entire home/apt,8,2.0,2 baths,4.0,6.0,$947.00,90,1125,3,7,99,99,3.7,99.0,t,15,45,72,339,58,14,1,4.84,4.83,4.69,4.74,4.76,4.93,4.66,t,36,33,3
240,4895798,Stunning central 3 bedroom beach house,25072716,Leonie,2014-12-21,within an hour,100.0,91%,f,3,t,TWEED SHIRE COUNCIL,,-28.25802,153.57756,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,$314.00,4,60,4,4,60,60,4.0,60.0,t,1,1,21,21,61,2,0,4.95,4.97,4.87,5.0,5.0,4.97,4.85,f,3,3,0
241,4897307,Serendipity - Panoramic Ocean Views,25205390,Anne,2014-12-26,within an hour,100.0,69%,f,1,t,BYRON SHIRE COUNCIL,,-28.52365,153.53531,Entire home,Entire home/apt,6,2.0,2 baths,3.0,6.0,$350.00,2,90,2,2,90,90,2.0,90.0,t,2,32,62,332,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,1,0
248,4987897,1 Bedroom Coastal Granny Flat,13653851,Jo,2014-03-29,within an hour,100.0,100%,f,2,t,TWEED SHIRE COUNCIL,,-28.294546,153.56958,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,$172.00,2,40,2,2,1125,1125,2.0,1125.0,t,0,8,33,43,344,23,0,4.96,4.98,4.96,4.95,4.98,4.92,4.9,t,2,2,0
249,4998314,Alpha Luxe -Pure Luxury by Belle Escapes Byron Bay,6948467,Erin,2013-06-16,within an hour,100.0,75%,f,21,t,BYRON SHIRE COUNCIL,,-28.64394,153.61348,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,6.0,$918.00,2,1125,2,6,2,1125,2.6,33.7,t,0,5,14,196,141,15,1,4.9,4.91,4.93,4.94,4.82,4.98,4.68,f,16,16,0
254,5022335,Fairlight- charming country cottage,16303624,Pamela,2014-06-02,within a few hours,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.58825,152.90061,Farm stay,Entire home/apt,4,1.0,1 bath,2.0,3.0,$201.00,2,1125,2,2,1125,1125,2.0,1125.0,t,9,39,69,344,82,5,0,4.91,4.91,4.91,4.99,4.99,4.9,4.89,f,1,1,0
255,5028833,Studio Apartment « The Granny »,1383262,Alexander,2011-11-08,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.66468,153.61503,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,2.0,$857.00,1,730,1,1,730,730,1.0,730.0,t,23,53,69,69,305,0,0,4.87,4.89,4.86,4.93,4.94,4.84,4.65,t,1,1,0
259,5146646,Lamorna Studio (perfect for couples),10111347,Lauriann And Joe,2013-11-18,within an hour,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.68733,153.60206,Entire guest suite,Entire home/apt,2,,1 bath,1.0,,,2,5,2,2,5,5,2.0,5.0,t,0,0,0,0,523,39,2,4.77,4.87,4.92,4.94,4.94,4.72,4.77,t,1,1,0
263,5254823,The Always Cool House on the Hill~~,9793776,Guntram,2013-11-03,within an hour,100.0,25%,f,2,t,BYRON SHIRE COUNCIL,,-28.65153,153.61728,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,$612.00,90,365,90,90,365,365,90.0,365.0,t,29,59,89,269,46,0,0,4.8,4.93,4.91,4.83,4.82,4.82,4.67,f,2,1,1
268,5394669,Garden Flat- walk to town/Hospital/Rail Trail,10803579,Sibyll,2013-12-25,within an hour,100.0,100%,f,1,t,TWEED SHIRE COUNCIL,,-28.32242,153.39696,Entire guest suite,Entire home/apt,3,1.0,1 bath,1.0,2.0,$86.00,2,45,2,2,45,45,2.0,45.0,t,1,31,61,61,64,10,1,4.41,4.51,4.69,4.79,4.78,4.65,4.45,f,1,1,0
269,5426256,Retreat in the Byron Hinterland,2393774,Jayne,2012-05-16,within a day,100.0,70%,f,1,t,BYRON SHIRE COUNCIL,,-28.72655,153.47531,Earthen home,Entire home/apt,15,7.0,7 baths,8.0,9.0,"$1,040.00",2,1125,5,5,1125,1125,5.0,1125.0,t,4,17,37,260,50,2,0,4.94,4.92,4.86,4.92,4.92,4.82,4.78,f,1,1,0
