,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
798,20253913,Frangipani House with magnesium pool,144334670,Rachel,2017-08-04,within an hour,100.0,33%,f,1,t,TWEED SHIRE COUNCIL,,-28.33546,153.5653,Entire home,Entire home/apt,8,2.0,2 baths,4.0,4.0,979.0,3,1125,3,3,1125,1125,3.0,1125.0,t,5,5,5,46,3,0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,1,1,0
799,20309657,Quarterdeck - Wooli Apartment by the Ocean,6518596,Rod,2013-05-22,within an hour,100.0,100%,t,6,t,CLARENCE VALLEY COUNCIL,,-29.867928,153.265854,Entire guest suite,Entire home/apt,6,1.0,1 bath,2.0,5.0,469.0,1,65,1,7,365,365,2.3,365.0,t,5,23,50,301,38,4,0,4.76,4.84,4.74,4.97,4.87,4.92,4.5,t,5,5,0
800,20335103,Shelley Lodge - On The Beach,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68.0,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.511419,153.551139,Entire home,Entire home/apt,6,2.0,2 baths,3.0,5.0,9999.0,1,90,1,21,90,90,18.7,90.0,t,0,10,27,266,9,1,0,4.78,4.89,4.33,5.0,4.89,5.0,4.33,f,40,40,0
801,20364825,The Beach Haven - On The Beach,106329043,North Coast Lifestyle Properties,2016-12-05,within a day,68.0,66%,f,40,t,BYRON SHIRE COUNCIL,,-28.510525,153.551194,Entire home,Entire home/apt,6,,2 baths,3.0,,,90,90,90,90,90,90,90.0,90.0,t,0,0,0,0,0,0,0,,,,,,,,f,40,40,0
802,20369703,Lennox Leisure cool and cozy,2014864,Vonette,2012-03-27,within an hour,100.0,87%,t,1,t,BALLINA SHIRE COUNCIL,,-28.78952,153.58815,Entire home,Entire home/apt,6,3.5,3.5 baths,4.0,5.0,500.0,1,180,1,1,180,180,1.0,180.0,t,0,24,54,221,45,18,4,4.93,4.96,4.84,4.96,5.0,4.89,4.71,f,1,1,0
804,20426235,Bella Vista Bangalow,4215576,Nick,2012-11-22,within a day,100.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.68231,153.52267,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,480.0,4,730,4,4,730,730,4.0,730.0,t,9,39,69,336,8,0,0,4.88,5.0,5.0,5.0,4.88,5.0,4.75,f,1,1,0
806,20505650,Byron Beachhouse  Across from Tallows Dog Beach.,146395974,Chantal,2017-08-17,within a few hours,100.0,90%,f,1,t,BYRON SHIRE COUNCIL,,-28.68482,153.61406,Entire home,Entire home/apt,10,2.0,2 baths,4.0,6.0,721.0,3,120,3,3,120,120,3.0,120.0,t,7,26,51,244,68,9,0,4.75,4.91,4.81,4.88,4.91,4.95,4.67,f,1,1,0
808,20527097,KARINYA HOUSE YAMBA,146557929,Simonne,2017-08-18,within a few hours,100.0,93%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.43829,153.36477,Entire bungalow,Entire home/apt,7,1.5,1.5 baths,3.0,5.0,414.0,3,30,1,5,30,30,3.0,30.0,t,2,16,18,204,67,3,0,4.82,4.82,4.82,4.97,4.94,4.97,4.72,f,1,1,0
809,20541923,"""Eliza""150 years Heritage Duplex Central Grafton",8072077,Deborah,2013-08-10,within an hour,100.0,100%,t,5,t,CLARENCE VALLEY COUNCIL,,-29.69125,152.93824,Tiny home,Entire home/apt,6,1.0,1 bath,2.0,4.0,182.0,2,28,2,3,6,1125,2.1,1059.9,t,14,44,74,114,49,1,0,4.84,4.9,4.88,5.0,4.94,4.96,4.8,f,5,5,0
811,20670255,North Creek Family Escape,22388435,Katie,2014-10-11,within an hour,100.0,100%,t,1,t,BALLINA SHIRE COUNCIL,,-28.86579,153.57013,Entire guesthouse,Entire home/apt,6,2.0,2 baths,2.0,3.0,121.0,2,250,1,2,1125,1125,2.0,1125.0,t,5,30,55,302,103,33,4,4.83,4.87,4.81,4.96,4.95,4.97,4.73,t,1,1,0
818,20879610,A Perfect Stay - Aditi,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.65056,153.61611,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,353.0,1,1125,1,7,30,1125,2.7,37.4,t,2,11,23,176,49,7,0,4.69,4.81,4.79,4.98,4.6,4.88,4.56,t,98,98,0
819,20937884,Seadrift on Browning- Steps to Jonson Lane,150536092,Jodie,2017-09-14,within a few hours,90.0,66%,t,1,t,BYRON SHIRE COUNCIL,,-28.65119,153.61495,Entire townhouse,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,586.0,2,1125,2,2,1125,1125,2.0,1125.0,t,3,21,47,130,158,15,1,4.88,4.89,4.81,4.9,4.88,4.91,4.73,f,1,1,0
820,20961345,Temple Farmhouse - Byron Bay Hinterland,150775467,Alita,2017-09-16,within a day,70.0,91%,t,2,t,BYRON SHIRE COUNCIL,,-28.73299,153.47926,Entire home,Entire home/apt,9,3.0,3 baths,4.0,5.0,1630.0,3,14,3,5,14,14,3.5,14.0,t,2,20,46,306,104,4,0,4.98,4.99,4.91,5.0,4.99,4.98,4.86,f,2,2,0
825,21046405,Kingscliff SeaSide,104948420,Luke,2016-11-23,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.24810028076172,153.5694580078125,Entire townhouse,Entire home/apt,6,1.0,1 bath,3.0,3.0,240.0,2,90,2,2,1125,1125,2.0,1125.0,t,23,53,78,78,34,5,0,4.65,4.74,4.38,5.0,4.94,4.91,4.68,t,1,1,0
826,21077258,Entire house- Private Mullumbimby oasis,114961866,Sarah,2017-02-05,within a few hours,100.0,90%,f,2,t,BYRON SHIRE COUNCIL,,-28.55115,153.48715,Entire home,Entire home/apt,6,3.5,3.5 baths,3.0,4.0,418.0,5,75,3,5,75,75,5.0,75.0,t,11,29,29,63,5,3,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,2,1,1
832,21325395,Jimarley Beach House,132114968,Sandon,2017-05-26,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.65343,153.61515,Entire home,Entire home/apt,8,,2 baths,3.0,,,5,60,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,113,0,0,4.88,4.88,4.89,4.99,4.96,4.75,4.75,f,1,1,0
834,21371177,Dodo’s House,31366076,Emma & James,2015-04-16,within a few hours,100.0,82%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.44113,153.36484,Entire home,Entire home/apt,8,2.0,2 baths,4.0,8.0,236.0,2,1125,2,2,1125,1125,2.0,1125.0,t,1,2,16,264,59,5,0,4.61,4.49,4.41,4.8,4.76,4.88,4.42,f,1,1,0
836,21382481,Your Luxury Escape - Kiah Beach House,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.63894,153.60818,Entire townhouse,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,480.0,2,1125,2,5,30,90,2.7,30.4,t,14,44,74,337,56,4,1,4.66,4.7,4.52,4.54,4.75,4.84,4.3,f,66,61,5
837,21382511,Your Luxury Escape - Paul’s Farmhouse,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BALLINA SHIRE COUNCIL,,-28.72556,153.5231,Entire home,Entire home/apt,8,2.0,2 baths,4.0,5.0,436.0,2,1125,2,5,30,1125,2.5,37.4,t,19,49,79,346,74,10,0,4.89,4.96,4.92,4.92,4.89,4.96,4.65,t,66,61,5
838,21414345,Byron Bay Accom - Absolute Marvel - 5/1 Marvel St,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.64487,153.613386,Entire rental unit,Entire home/apt,8,2.0,2 baths,2.0,4.0,799.0,3,30,3,5,99,99,3.3,99.0,t,11,41,71,296,17,2,0,4.71,4.82,4.47,4.88,4.82,5.0,4.59,t,61,61,0
839,21438381,Ocean shores peace,90526409,Edna,2016-08-17,a few days or more,0.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.52205,153.5429,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,600.0,90,1125,90,90,1125,1125,90.0,1125.0,t,27,57,87,362,10,0,0,4.9,5.0,5.0,4.9,4.9,4.9,4.8,f,1,1,0
840,21449794,Cabarita Beach Home,155662815,Julianne,2017-10-21,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.343081,153.569493,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,6.0,821.0,4,14,4,4,14,14,4.0,14.0,t,0,18,48,228,4,0,0,4.75,5.0,4.75,5.0,5.0,4.75,4.75,f,1,1,0
841,21450825,White Haven House  Beachside Luxury Suffolk Park,21739557,Toni Anne,2014-09-24,within an hour,100.0,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.69095,153.60986,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,4.0,1300.0,7,90,7,7,90,90,7.0,90.0,t,3,32,48,215,11,0,0,5.0,4.82,4.91,5.0,5.0,4.91,4.91,f,1,1,0
843,21493189,Beautiful home in the Byron hinterland,1007039,Gemma,2011-08-22,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.64731,153.47517,Entire home,Entire home/apt,8,2.0,2 baths,3.0,3.0,373.0,90,1125,90,90,1125,1125,90.0,1125.0,t,28,58,88,363,22,0,0,4.82,4.82,4.86,4.82,4.82,4.77,4.41,f,1,1,0
844,21503068,Flinders Lodge Unit 5,110897201,Elders,2017-01-11,within an hour,96.0,87%,f,112,t,CLARENCE VALLEY COUNCIL,,-29.43664,153.36372,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,4.0,312.0,1,90,1,7,90,90,5.2,90.0,t,2,14,36,200,9,0,0,4.67,4.67,4.89,5.0,4.67,5.0,4.11,f,110,110,0
853,21539786,Great Marlow Guest House,56947460,Stacey,2016-02-01,within an hour,100.0,95%,f,1,t,CLARENCE VALLEY COUNCIL,,-29.65063,152.98541,Entire cabin,Entire home/apt,8,1.0,1 bath,3.0,6.0,100.0,4,700,4,4,700,700,4.0,700.0,t,0,25,55,145,105,10,1,4.86,4.9,4.83,4.96,4.99,4.9,4.86,f,1,1,0
855,21599911,The Family Beach House Casuarina,40423594,Kim,2015-08-03,within a day,100.0,,f,1,t,TWEED SHIRE COUNCIL,,-28.28784,153.57169,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,5.0,990.0,5,730,5,6,1125,1125,5.0,1125.0,t,0,12,42,317,9,3,0,5.0,5.0,5.0,5.0,5.0,4.89,5.0,f,1,1,0
856,21652709,Farm /Mt Warning/ Tweed Valley/ Byron/Murwillumbah,27938145,Rachel And Jon,2015-02-18,within an hour,100.0,94%,t,2,t,TWEED SHIRE COUNCIL,,-28.34648,153.34397,Farm stay,Entire home/apt,7,,1 bath,1.0,,,90,1125,90,90,1125,1125,90.0,1125.0,t,0,0,0,59,250,11,0,4.89,4.89,4.88,4.98,4.98,4.97,4.84,f,2,2,0
857,21681105,Ocean Walk,1649158,A Perfect Stay,2012-01-24,within a few hours,92.0,100%,f,100,t,BYRON SHIRE COUNCIL,,-28.65085,153.61318,Entire townhouse,Entire home/apt,8,2.0,2 baths,3.0,4.0,833.0,1,1125,1,7,30,1125,3.4,37.4,t,6,12,33,257,67,8,0,4.78,4.7,4.82,4.78,4.63,4.72,4.64,t,98,98,0
858,21685414,*Morningside* Glorious Waterfront Retreat  Ashby,7389166,Bernadette And Tim,2013-07-09,within an hour,100.0,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.4621,153.1779,Entire home,Entire home/apt,12,2.0,2 baths,3.0,8.0,386.0,2,30,2,6,30,30,2.0,30.0,t,7,29,59,228,146,15,0,4.97,4.91,4.86,4.97,4.98,4.97,4.9,f,1,1,0
859,21716686,Byron Bay Villa,17753028,Tieia,2014-07-07,within a few hours,100.0,100%,f,1,t,BYRON SHIRE COUNCIL,,-28.63189,153.58834,Entire home,Entire home/apt,6,3.0,3 baths,4.0,4.0,800.0,3,100,3,4,100,100,3.1,100.0,t,1,19,33,33,88,0,0,4.84,4.94,4.9,4.98,4.95,4.67,4.73,f,1,1,0
860,21717245,Byron Bay family home 2.5kms from town.,59865524,Morgana,2016-02-22,within a few hours,100.0,0%,f,1,t,BYRON SHIRE COUNCIL,,-28.66217992632463,153.61088283662735,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,450.0,6,30,6,7,30,30,6.1,30.0,t,22,22,22,22,5,0,0,4.8,5.0,4.6,5.0,5.0,4.8,4.6,f,1,1,0
861,21755837,OPULENT 3 BEDROOM PENTHOUSE APARTMENT OCEAN VIEWS,102050212,Heather,2016-11-01,within an hour,83.0,96%,t,1,t,TWEED SHIRE COUNCIL,,-28.1692,153.54257,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,675.0,2,28,2,4,1125,1125,2.1,1125.0,t,7,35,65,311,208,26,2,4.93,4.97,4.96,4.89,4.96,4.97,4.84,f,1,1,0
862,21757882,Lifes a Beach Pad,26849766,Russell,2015-01-28,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.80346,153.59645,Entire rental unit,Entire home/apt,6,2.5,2.5 baths,3.0,3.0,383.0,2,1125,2,3,1125,1125,2.3,1125.0,t,0,17,47,196,208,23,2,4.73,4.79,4.6,4.91,4.79,4.97,4.56,t,1,1,0
863,21758062,60 Metres to Sand at Tallows | Walk to Shops+Pub,34395503,Maribel,2015-05-27,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.6868,153.61343,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,499.0,90,1125,90,90,1125,1125,90.0,1125.0,t,0,18,48,138,15,0,0,5.0,5.0,4.93,5.0,5.0,4.87,4.73,f,1,1,0
865,21803394,Byron Bay hinterland home with amazing views,158901958,Sean,2017-11-15,within a day,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.73381,153.54598,Entire home,Entire home/apt,9,3.0,3 baths,4.0,8.0,635.0,3,21,3,4,21,21,3.0,21.0,t,0,9,9,86,11,2,0,4.55,4.64,4.09,5.0,4.73,4.82,4.45,f,1,1,0
866,21813494,Ballina/Byron Waterfront Holiday Home,158993844,Tamyeka,2017-11-16,,,,f,1,t,BALLINA SHIRE COUNCIL,,-28.86881,153.53116,Entire home,Entire home/apt,8,2.5,2.5 baths,4.0,7.0,550.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,7,0,0,5.0,4.71,5.0,5.0,5.0,5.0,4.57,t,1,1,0
868,21842539,Cabarita Beach House,103492687,Danielle,2016-11-12,within an hour,100.0,94%,t,1,t,TWEED SHIRE COUNCIL,,-28.33247,153.56744,Entire home,Entire home/apt,8,3.0,3 baths,4.0,4.0,1000.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,12,38,303,67,13,1,4.96,4.96,4.93,4.99,5.0,4.97,4.75,t,1,1,0
872,21881933,The HOUSE at Bask & Stow: at home in Byron Bay,49515187,Maria,2015-11-20,within an hour,100.0,100%,t,5,t,BYRON SHIRE COUNCIL,,-28.64792,153.61981,Entire home,Entire home/apt,6,2.5,2.5 baths,3.0,4.0,1643.0,7,18,7,7,18,18,7.0,18.0,t,9,39,69,159,20,0,0,4.95,4.9,4.95,5.0,4.95,5.0,4.7,f,5,3,2
874,21927286,Robins Place,47804701,Lois Buckett Real Estate,2015-10-30,within a day,100.0,87%,f,50,t,BALLINA SHIRE COUNCIL,,-28.92532730102539,153.49441528320312,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,331.0,3,30,3,7,30,30,3.7,30.0,t,11,33,63,147,8,0,0,4.13,4.25,4.13,5.0,4.13,4.5,4.13,f,50,50,0
875,21927781,"Byron Hinterland Villas, 3 Bedroom Villa.",23092142,Suzanne,2014-10-29,within an hour,100.0,100%,f,3,t,LISMORE CITY COUNCIL,,-28.70791,153.39571,Entire home,Entire home/apt,6,1.0,1 bath,3.0,5.0,462.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,42,19,0,0,4.53,4.58,4.74,4.74,4.63,4.84,4.47,t,3,3,0
876,21940477,Beautiful Rustic Beach House in Byron Shire,21859235,Mardi,2014-09-28,within a few hours,100.0,100%,f,2,t,BYRON SHIRE COUNCIL,,-28.49737,153.54331,Entire home,Entire home/apt,6,1.0,1 bath,3.0,3.0,500.0,5,60,4,5,60,60,5.0,60.0,t,2,5,5,5,46,6,0,4.93,4.93,4.83,5.0,5.0,4.87,4.8,f,2,2,0
877,21951923,Your Luxury Escape - One Coral,152421180,Your Luxury Escape,2017-09-28,within a few hours,84.0,99%,t,66,t,BYRON SHIRE COUNCIL,,-28.66041,153.61951,Entire home,Entire home/apt,8,3.0,3 baths,4.0,5.0,1001.0,2,1125,2,5,30,1125,2.5,37.4,t,24,54,84,359,9,2,0,5.0,5.0,4.89,5.0,4.78,4.89,4.89,t,66,61,5
878,21972423,"""Paradise Casuarina"" Beachfront Villa+Private Pool",160414921,Paradise Casuarina,2017-11-28,within an hour,100.0,95%,t,2,t,TWEED SHIRE COUNCIL,,-28.31188,153.57037,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,363.0,2,90,2,5,90,90,2.3,90.0,t,2,25,41,84,159,10,0,4.93,4.94,4.86,4.94,4.97,4.97,4.81,f,1,1,0
880,22052746,The Orchard Estate Farmhouse,103643729,Anton,2016-11-14,within an hour,95.0,63%,t,3,t,LISMORE CITY COUNCIL,,-28.73595,153.38038,Entire home,Entire home/apt,6,2.0,2 baths,3.0,3.0,848.0,2,1125,1,2,1125,1125,2.0,1125.0,t,7,28,52,320,28,8,0,4.96,4.93,4.82,5.0,4.93,4.96,4.71,f,3,3,0
884,22085887,Get Sandy | Beach Side | Walk To Everywhere,188822991,Fuller Holidays,2018-05-10,within an hour,93.0,99%,f,28,t,BYRON SHIRE COUNCIL,,-28.6430446,153.6165904,Entire rental unit,Entire home/apt,6,1.0,1 bath,3.0,4.0,423.0,100,150,3,6,99,99,3.3,99.0,t,2,19,39,268,168,18,0,4.89,4.9,4.88,4.91,4.96,5.0,4.71,t,28,28,0
889,22153183,Byron Bay Accom - Harika - 194 Balraith Lane,7633683,Byron Bay Accom,2013-07-21,within an hour,94.0,100%,t,63,t,BYRON SHIRE COUNCIL,,-28.65419,153.56413,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,965.0,3,30,3,5,99,99,3.6,99.0,t,0,1,1,214,3,0,0,5.0,5.0,5.0,5.0,4.33,5.0,4.67,t,61,61,0
890,22213581,A Little Bird Told Me Byron Bay Beach House,162309783,L J,2017-12-11,within a day,100.0,,f,1,t,BYRON SHIRE COUNCIL,,-28.6456369,153.6227253,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,3.0,600.0,2,60,2,5,60,60,2.4,60.0,t,25,55,85,269,84,0,0,4.95,4.95,4.96,4.96,4.98,4.99,4.79,f,1,1,0
891,22213830,Samadhi Hinterland Hideaway- 3 mins to Bangalow,11311769,Anika,2014-01-14,within an hour,100.0,94%,f,1,t,BYRON SHIRE COUNCIL,,-28.66804,153.51802,Entire cottage,Entire home/apt,6,2.0,2 baths,3.0,3.0,265.0,2,1125,2,3,1125,1125,2.1,1125.0,t,5,26,56,56,243,33,5,4.85,4.8,4.88,4.94,4.95,4.9,4.66,f,1,1,0
892,22233097,Sandcastles,133445462,LJ Hooker,2017-06-04,within an hour,100.0,100%,t,22,t,BALLINA SHIRE COUNCIL,,-28.79972,153.59603,Entire home,Entire home/apt,10,3.5,3.5 baths,5.0,6.0,829.0,3,1125,3,8,7,1125,6.9,58.8,t,27,40,70,339,10,0,0,4.4,4.8,4.6,4.8,4.6,4.9,4.4,t,22,22,0
893,22250524,Iluka Hideaway,162586870,Craig,2017-12-13,within an hour,100.0,100%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.40255,153.34873,Entire home,Entire home/apt,7,2.0,2 baths,3.0,5.0,187.0,3,60,1,7,1125,1125,2.6,1125.0,t,1,15,45,320,137,28,4,4.74,4.88,4.79,4.94,4.92,4.85,4.72,f,1,1,0
895,22294508,Pandanus Beach House,148343287,Rhian,2017-08-30,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.79011,153.59057,Entire townhouse,Entire home/apt,7,2.0,2 baths,3.0,4.0,884.0,3,365,3,3,365,365,3.0,365.0,t,5,5,5,5,47,4,0,4.98,4.96,5.0,4.98,4.98,5.0,4.77,f,1,1,0
896,22294815,Bay Vista Retreat,119329,Temple Retreats,2010-05-06,within an hour,100.0,92%,t,39,t,BYRON SHIRE COUNCIL,,-28.65271,153.56446,Entire home,Entire home/apt,12,3.0,3 baths,5.0,7.0,663.0,3,1125,2,3,1125,1125,3.0,1125.0,t,13,40,69,303,96,19,1,4.97,4.98,4.96,4.97,5.0,4.91,4.81,f,34,34,0
897,22305392,Shelly On The Sand ~ 2 minutes walk to the beach,163054369,Margo,2017-12-17,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.86012,153.59182,Entire home,Entire home/apt,7,1.5,1.5 baths,4.0,5.0,461.0,4,1125,4,7,1125,1125,4.1,1125.0,t,16,45,75,92,49,7,0,4.86,4.92,4.9,4.9,4.92,5.0,4.73,t,1,1,0
899,22342062,Angourie Blue 4 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.4807,153.35938,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,5.0,252.0,2,28,2,7,3,90,3.6,27.8,t,5,21,51,326,7,0,0,4.71,4.71,4.57,5.0,4.71,5.0,4.43,t,93,90,3
900,22342074,Angourie Blue 7 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.479,153.35913,Entire townhouse,Entire home/apt,6,2.0,2 baths,3.0,4.0,407.0,2,1125,2,7,3,1125,3.6,38.8,t,13,17,39,54,19,1,0,4.47,4.68,4.11,4.53,4.84,4.95,4.47,t,93,90,3
901,22342075,Avalon 1 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43936,153.36711,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,247.0,2,1125,2,7,3,1125,3.7,38.8,t,3,26,35,285,20,2,0,4.7,5.0,4.95,4.95,4.9,5.0,4.75,t,93,90,3
902,22342088,Avalon 2 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43965,153.36757,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,4.0,370.0,2,1125,2,7,3,1125,3.7,38.8,t,0,0,2,242,2,0,0,4.5,4.5,5.0,4.5,5.0,5.0,4.5,t,93,90,3
903,22342100,Avalon 3 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43836,153.36621,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,3.0,247.0,2,1125,2,7,3,1125,3.7,38.8,t,0,0,14,245,8,0,0,4.63,4.88,4.25,5.0,5.0,5.0,4.38,t,93,90,3
905,22342143,Blue Pacific 1 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44274,153.36459,Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,236.0,2,1125,2,7,3,1125,3.6,38.8,t,0,19,49,308,6,0,0,4.5,4.5,4.17,4.67,4.67,5.0,4.67,t,93,90,3
906,22342154,Blue Pacific 2 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44352,153.3649,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,239.0,2,1125,2,7,3,1125,3.6,38.8,t,0,19,44,298,2,0,0,4.5,5.0,5.0,5.0,5.0,5.0,4.0,t,93,90,3
908,22342221,Doncaster - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.4363051,153.3637572,Entire rental unit,Entire home/apt,6,4.0,4 baths,2.0,4.0,306.0,2,1125,2,7,3,1125,3.6,38.8,t,0,15,31,263,4,0,0,4.0,4.25,3.75,4.75,5.0,4.75,4.25,t,93,90,3
909,22342247,Jinalong - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.48152,153.36196,Entire home,Entire home/apt,10,2.0,2 baths,5.0,8.0,312.0,2,1125,2,7,3,1125,3.6,38.8,t,0,15,35,273,19,2,0,4.84,4.89,4.79,4.84,4.79,5.0,4.79,t,93,90,3
910,22342258,Kenlee - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44105,153.36672,Entire home,Entire home/apt,9,2.0,2 baths,4.0,5.0,482.0,2,1125,2,7,3,1125,3.6,38.8,t,0,3,31,297,10,1,0,4.8,4.8,4.7,5.0,4.5,4.9,4.5,t,93,90,3
911,22342270,Lateeze - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44407,153.36283,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,213.0,2,1125,2,7,3,1125,3.6,38.8,t,9,23,25,267,10,0,0,4.6,4.8,4.7,4.8,4.8,4.9,4.2,t,93,90,3
912,22342327,Romiaka 8 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.44048,153.36617,Entire rental unit,Entire home/apt,5,1.0,1 bath,3.0,4.0,372.0,2,1125,2,7,3,1125,3.6,38.8,t,5,23,53,326,4,0,0,4.5,5.0,4.75,4.5,5.0,5.0,4.25,t,93,90,3
913,22342356,SeaCrest - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43789,153.36345,Entire home,Entire home/apt,10,2.0,2 baths,4.0,9.0,600.0,2,1125,2,7,3,1125,3.6,38.8,t,0,5,19,255,15,0,0,4.73,4.8,4.6,4.87,4.87,4.93,4.47,t,93,90,3
914,22342384,Seagrass House - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43928,153.36439,Entire home,Entire home/apt,12,3.0,3 baths,5.0,9.0,536.0,2,1125,2,7,5,1125,3.8,43.8,t,0,5,22,258,14,1,0,4.71,4.79,4.5,4.79,4.86,4.93,4.79,t,93,90,3
915,22342391,Seagrass Unit 2 - First National Holidays,162596032,First National,2017-12-13,within an hour,90.0,98%,f,94,t,CLARENCE VALLEY COUNCIL,,-29.43748,153.36497,Entire rental unit,Entire home/apt,7,1.0,1 bath,3.0,6.0,295.0,2,1125,2,7,3,1125,3.6,38.8,t,0,5,22,267,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,93,90,3
