,id,name,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms
2,111036,5 Star Luxury @ Tweed Coast - Salt Village,569563,Tricia,2011-05-09,within an hour,100.0,96%,t,1,t,TWEED SHIRE COUNCIL,,-28.27593,153.57632,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,180.0,2,50,1,2,1125,1125,2.0,1125.0,t,4,24,30,220,247,26,2,4.89,4.97,4.94,4.84,4.92,4.97,4.88,t,1,1,0
9,428075,"Agave Escape -gateway to beaches, rainforest, fun!",2127754,Estelle,2012-04-12,within an hour,100.0,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.2191,153.47793,Entire guesthouse,Entire home/apt,3,1.0,1 bath,1.0,2.0,135.0,2,182,2,7,1125,1125,2.1,1125.0,t,8,34,64,154,57,27,2,4.88,4.93,4.75,4.88,4.96,4.89,4.84,f,2,2,0
25,587766,Lilli Pilli Guest Room with ensuite,2899669,Jodie,2012-07-11,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.65827,153.60944,Private room in guesthouse,Private room,2,1.0,1 private bath,2.0,1.0,129.0,2,1125,2,4,1125,1125,2.0,1125.0,t,4,8,27,274,497,35,5,4.85,4.89,4.92,4.97,4.95,4.81,4.85,t,3,1,2
27,596843,Tranquil Studio 5kms from Byron Bay,2921954,Natasha,2012-07-13,within an hour,100.0,67%,f,1,t,BYRON SHIRE COUNCIL,,-28.6449,153.558,Private room in guesthouse,Private room,2,1.0,1 private bath,1.0,1.0,110.0,3,30,3,3,30,30,3.0,30.0,t,4,12,34,34,71,7,1,4.81,4.89,4.73,4.93,4.92,4.85,4.8,f,1,0,1
29,631809,Nature Lover's Vegan Paradise,3142270,Garry,2012-08-02,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.58522,153.46753,Private room in farm stay,Private room,2,0.5,Private half-bath,1.0,1.0,98.0,1,1125,1,1,1125,1125,1.0,1125.0,t,13,18,34,302,508,60,9,4.96,4.96,4.88,4.97,4.98,4.96,4.96,t,3,2,1
32,706964,Room w/own entrance kitchenette & bthrm,998147,Emma,2011-08-20,within an hour,100.0,90%,f,1,t,BYRON SHIRE COUNCIL,,-28.65905,153.60938,Private room in home,Private room,2,1.5,1.5 baths,1.0,1.0,113.0,2,14,1,2,14,14,2.0,14.0,t,1,15,33,194,638,51,5,4.69,4.73,4.82,4.88,4.89,4.66,4.68,f,1,0,1
35,819991,Hippie Vibes Best View Farm Stay,3142270,Garry,2012-08-02,within an hour,100.0,100%,t,3,t,BYRON SHIRE COUNCIL,,-28.58522,153.46753,Farm stay,Entire home/apt,4,1.0,1 bath,2.0,3.0,183.0,1,1125,1,1,1125,1125,1.0,1125.0,t,3,16,41,288,891,133,10,4.93,4.95,4.85,4.96,4.98,4.94,4.96,t,3,2,1
40,859367,A Room With A View!,2127754,Estelle,2012-04-12,within an hour,100.0,100%,t,2,t,TWEED SHIRE COUNCIL,,-28.21738,153.47945,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,111.0,1,14,1,1,1125,1125,1.0,1125.0,t,0,0,0,0,208,74,7,4.9,4.91,4.86,4.94,4.97,4.85,4.82,f,2,2,0
41,880854,Seaside City Beach House,3794750,Anna,2012-10-08,within an hour,100.0,100%,t,5,t,TWEED SHIRE COUNCIL,,-28.28332,153.57324,Private room in guest suite,Private room,2,1.0,1 private bath,1.0,1.0,113.0,1,60,1,1,1125,1125,1.0,1125.0,t,2,2,2,226,667,65,10,4.83,4.88,4.93,4.93,4.87,4.8,4.84,t,4,3,1
46,936254,The Tin Shed - Byron hinterland,5053150,Russell And Sally,2013-02-11,within a few hours,100.0,29%,f,1,t,BYRON SHIRE COUNCIL,,-28.73924,153.46874,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,172.0,3,30,3,3,30,30,3.0,30.0,t,0,12,42,310,60,1,0,4.92,4.95,4.88,5.0,5.0,4.97,4.95,f,1,1,0
50,1037008,Charming Rural Australian Church,4800366,Andrea,2013-01-22,within an hour,100.0,98%,t,1,t,TWEED SHIRE COUNCIL,,-28.39556,153.40474,Entire home,Entire home/apt,2,1.0,1 bath,1.0,2.0,153.0,2,14,2,2,14,14,2.0,14.0,t,6,17,47,311,194,37,0,4.85,4.92,4.72,4.9,4.86,4.89,4.86,f,1,1,0
51,1107994,Lennox head bed and breakfast.,5021072,Murray,2013-02-09,within an hour,100.0,89%,t,3,t,BALLINA SHIRE COUNCIL,,-28.79524,153.59038,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,156.0,2,60,2,2,60,60,2.0,60.0,t,11,41,67,310,169,7,1,4.85,4.85,4.86,4.89,4.91,4.92,4.82,f,3,3,0
58,1328605,Lilac Room in Beautiful Byron Bay,6694798,Jeanine,2013-06-02,within a few hours,100.0,93%,t,7,t,BYRON SHIRE COUNCIL,,-28.65246,153.62046,Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,100.0,3,730,2,6,730,730,2.4,730.0,t,4,16,36,95,327,24,2,4.93,4.95,4.93,4.95,4.97,4.81,4.88,f,7,4,3
63,1451202,orignial home by the ocean & forest,5021072,Murray,2013-02-09,within an hour,100.0,89%,t,3,t,BALLINA SHIRE COUNCIL,,-28.79684,153.58909,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,137.0,2,14,2,2,14,14,2.0,14.0,t,10,35,63,335,196,19,1,4.86,4.9,4.89,4.89,4.86,4.94,4.81,f,3,3,0
66,1678413,Modern Villa in Kingscliff,1758798,John,2012-02-16,within a few hours,100.0,90%,t,1,t,TWEED SHIRE COUNCIL,,-28.25785,153.57346,Private room in condo,Private room,4,1.5,1.5 baths,2.0,3.0,106.0,90,1125,90,90,1125,1125,90.0,1125.0,t,4,34,57,286,253,20,3,4.78,4.84,4.91,4.92,4.96,4.94,4.85,f,1,0,1
85,2128698,Sanctuary Farm Stay (pet friendly),10860275,Heidi,2013-12-28,within a day,100.0,,f,1,f,BYRON SHIRE COUNCIL,,-28.51026,153.51194,Entire cabin,Entire home/apt,4,1.5,1.5 baths,1.0,3.0,150.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,102,0,0,4.95,4.89,4.95,5.0,5.0,4.93,4.85,t,1,1,0
94,2256708,Sunny private room with ensuite,9566135,David,2013-10-22,a few days or more,0.0,,f,3,f,BYRON SHIRE COUNCIL,,-28.63969,153.55593,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,190.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,34,0,0,4.88,5.0,4.94,5.0,5.0,4.82,4.97,f,2,1,1
100,2304546,Beach Shack- Unique B&B by the Sea,11769679,Cheryl,2014-01-29,within a few hours,90.0,77%,f,1,t,TWEED SHIRE COUNCIL,,-28.24235,153.56545,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,2.0,155.0,2,60,2,5,60,60,2.3,60.0,t,7,26,56,327,204,33,3,4.87,4.87,4.94,4.98,4.96,4.81,4.83,f,1,1,0
108,2340286,Eco Dairy cabin at Theresa Creek,10957926,Margaret And Laurence,2014-01-02,within an hour,100.0,100%,t,2,t,KYOGLE COUNCIL,,-28.76953,152.79021,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,107.0,2,1125,2,2,1125,1125,2.0,1125.0,t,8,28,28,28,306,30,0,4.94,4.93,4.95,4.97,4.98,4.94,4.93,f,2,2,0
111,2455013,Tweed Valley B&B - detached retreat,6417378,Lena,2013-05-16,,,0%,f,3,t,TWEED SHIRE COUNCIL,,-28.41891,153.41493,Private room in bed and breakfast,Private room,4,1.0,1 bath,1.0,2.0,100.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,83,0,0,4.93,4.89,4.98,4.98,4.95,4.94,4.96,f,3,2,1
112,2461879,Rural retreat near Byron beaches,12489078,Sherry Ann,2014-02-23,within an hour,100.0,96%,t,1,t,BALLINA SHIRE COUNCIL,,-28.84025,153.44145,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,138.0,1,7,1,1,7,7,1.0,7.0,t,17,47,77,164,132,17,1,4.98,4.95,4.98,4.95,4.98,4.88,4.89,f,1,0,1
114,2478241,Travelerpalms - Tallow Beach Suite,12674283,Nina,2014-02-28,within an hour,100.0,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.69218,153.61167,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,2.0,159.0,2,30,1,2,1125,1125,2.0,1125.0,t,1,21,51,115,304,26,1,4.87,4.92,4.96,4.96,4.95,4.93,4.72,f,1,1,0
129,2731583,Lovely Room Byron Bay Tree house,6694798,Jeanine,2013-06-02,within a few hours,100.0,93%,t,7,t,BYRON SHIRE COUNCIL,,-28.65239,153.61888,Private room in home,Private room,3,1.5,1.5 baths,1.0,1.0,145.0,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,46,97,28,3,4.98,4.93,4.99,4.96,4.98,4.83,4.81,f,7,4,3
131,2758522,Rainforest eco-chalet for nature lovers.,14110997,Matthieu,2014-04-10,within a few hours,92.0,92%,t,1,t,KYOGLE COUNCIL,,-28.55105,153.14881,Entire chalet,Entire home/apt,2,1.0,1 bath,1.0,1.0,130.0,1,1125,1,1,1125,1125,1.0,1125.0,t,10,22,52,327,413,40,0,4.81,4.83,4.88,4.88,4.91,4.86,4.76,f,1,1,0
132,2771190,Rene's Cottage: Creekside Paradise. On creek bank.,5623667,Margret,2013-03-25,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.36223,153.57552,Entire cabin,Entire home/apt,2,1.0,1 bath,1.0,1.0,145.0,3,730,3,3,730,730,3.0,730.0,t,5,25,41,263,170,13,2,4.84,4.89,4.82,4.94,4.95,4.95,4.86,f,1,1,0
138,3015511,Stylish Byron Studio,12679896,Donald,2014-02-28,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.65426,153.61844,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,167.0,2,14,1,3,1125,1125,2.0,1125.0,t,1,11,23,106,491,32,4,4.86,4.88,4.9,4.98,4.99,4.75,4.78,f,1,1,0
145,3202617,Self-contained private studio,3437017,Alison,2012-09-01,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.52393,153.53998,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,111.0,2,14,2,3,14,14,2.0,14.0,t,6,18,18,28,119,16,0,4.73,4.83,4.77,4.92,4.92,4.7,4.74,f,1,1,0
157,3458853,Nearest neighbour is World Heritage,17432869,Vanessa,2014-06-30,within an hour,100.0,100%,t,1,t,KYOGLE COUNCIL,,-28.7526,152.75243,Entire cabin,Entire home/apt,3,1.0,1 bath,0.0,1.0,121.0,1,1125,1,1,1125,1125,1.0,1125.0,t,9,31,53,189,760,56,5,4.96,4.93,4.88,4.96,4.96,4.97,4.92,f,1,1,0
168,3638559,Spacious room with private deck,18356094,Kendall,2014-07-18,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.52038,153.53423,Private room in home,Private room,2,1.0,1 private bath,1.0,2.0,150.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,28,0,0,4.61,4.54,4.71,4.82,4.75,4.89,4.57,f,1,0,1
183,3869822,Clarkes Beach Hideaway Courtyard Room,6202217,Jenny,2013-05-02,within an hour,100.0,94%,f,2,t,BYRON SHIRE COUNCIL,,-28.6462,153.62273,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,130.0,1,3,1,1,3,3,1.0,3.0,t,6,36,66,336,173,25,3,4.68,4.64,4.68,4.79,4.79,4.87,4.44,f,2,0,2
189,4048465,French Country Cottage near Coolangatta & Byron,20993282,Delphine,2014-09-06,within an hour,100.0,100%,f,2,t,TWEED SHIRE COUNCIL,,-28.2506,153.49808,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,140.0,2,1125,2,2,1125,1125,2.0,1125.0,t,13,31,61,336,215,17,0,4.89,4.91,4.9,4.93,4.91,4.93,4.87,t,2,2,0
193,4147623,Dolphins Dreaming On Tallows Beach,21504270,Sara,2014-09-18,,,,f,2,t,BYRON SHIRE COUNCIL,,-28.65799,153.62101,Entire guest suite,Entire home/apt,2,1.0,1 bath,0.0,1.0,153.0,2,1125,1,2,1125,1125,2.0,1125.0,t,5,18,18,18,123,57,1,4.83,4.8,4.85,4.97,4.95,4.89,4.72,f,1,1,0
194,4157597,Gorgeous Garden Room,3722119,Suzette,2012-10-01,within an hour,100.0,99%,t,4,t,BYRON SHIRE COUNCIL,,-28.65355,153.61479,Private room in home,Private room,2,1.5,1.5 shared baths,1.0,1.0,119.0,2,4,1,2,1125,1125,2.0,1125.0,t,8,10,28,28,522,75,1,4.8,4.86,4.92,4.87,4.88,4.74,4.67,t,4,2,2
195,4157601,Hidden Garden (Twin Room),3722119,Suzette,2012-10-01,within an hour,100.0,99%,t,4,t,BYRON SHIRE COUNCIL,,-28.65308,153.61514,Private room in townhouse,Private room,2,1.5,1.5 shared baths,1.0,2.0,124.0,2,4,1,2,1125,1125,2.0,1125.0,t,8,26,41,41,613,66,4,4.81,4.84,4.91,4.87,4.88,4.77,4.71,t,4,2,2
196,4198805,"Mullum Hills, fully self contained.",21783504,Diane,2014-09-25,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.56669,153.45227,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,176.0,3,1125,3,3,1125,1125,3.0,1125.0,t,4,23,47,317,224,16,0,4.9,4.91,4.83,4.95,4.91,4.93,4.87,f,1,1,0
199,4326439,Riverside on Clarence,8044093,Helen,2013-08-09,within a few hours,100.0,98%,t,1,t,CLARENCE VALLEY COUNCIL,,-29.68808,152.95254,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,113.0,3,730,1,3,730,730,3.0,730.0,t,4,8,27,287,127,23,0,4.94,4.95,4.98,5.0,4.99,4.96,4.98,f,1,1,0
200,4326462,Scandinavian Simplicity Byron Bay,380361,Clare,2011-02-07,within an hour,100.0,96%,t,3,t,BYRON SHIRE COUNCIL,,-28.65846,153.61473,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,177.0,4,7,1,5,1125,1125,4.1,1125.0,t,1,20,35,193,462,52,4,4.94,4.93,4.97,4.98,4.99,4.82,4.87,f,2,2,0
207,4457611,potters cottage,12485039,Rebecca,2014-02-22,within a day,100.0,76%,f,1,t,BYRON SHIRE COUNCIL,,-28.68762,153.52188,Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,110.0,1,1125,1,1,1125,1125,1.0,1125.0,t,0,0,0,226,638,18,0,4.66,4.72,4.72,4.89,4.88,4.82,4.75,f,1,1,0
213,4531042,"Cosy Studio with Aircon, wifi & fully sterilised",12781923,Karlee,2014-03-04,within an hour,100.0,100%,f,4,t,BYRON SHIRE COUNCIL,,-28.67842,153.60279,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,127.0,2,50,1,5,1125,1125,2.0,1125.0,t,2,18,39,247,621,53,2,4.82,4.88,4.82,4.93,4.82,4.75,4.78,f,4,4,0
218,4561156,Studio Apartment fast wifi Aircon fully sterilised,12781923,Karlee,2014-03-04,within an hour,100.0,100%,f,4,t,BYRON SHIRE COUNCIL,,-28.67902,153.60313,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,118.0,3,30,1,5,1125,1125,2.3,1125.0,t,2,12,30,267,534,43,3,4.85,4.88,4.82,4.92,4.86,4.74,4.78,f,4,4,0
222,4647830,Byron Bay Studio,24061796,Christine,2014-11-23,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.66311,153.61114,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,120.0,3,6,3,3,1125,1125,3.0,1125.0,t,5,23,40,286,317,18,0,4.63,4.76,4.62,4.94,4.9,4.64,4.63,t,1,1,0
223,4671188,Studio at the beach!,862655,Jodie,2011-07-24,within an hour,100.0,89%,t,2,t,BYRON SHIRE COUNCIL,,-28.49587,153.54941,Entire home,Entire home/apt,4,1.0,1 bath,0.0,1.0,131.0,2,1125,1,2,1125,1125,2.0,1125.0,t,2,20,46,128,351,46,3,4.87,4.93,4.85,4.97,4.96,4.93,4.85,f,2,2,0
231,4768048,The Eureka Studio,24598081,Phill & Stuart,2014-12-07,within an hour,100.0,96%,t,1,t,BYRON SHIRE COUNCIL,,-28.69334,153.43596,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,165.0,1,1125,1,3,1125,1125,1.1,1125.0,t,14,44,73,335,219,39,3,4.97,4.96,4.99,5.0,5.0,4.96,4.94,f,1,1,0
238,4889522,"Palm Room; central, own entrance, patio & ensuite",119329,Temple Retreats,2010-05-06,within an hour,100.0,92%,t,39,t,BYRON SHIRE COUNCIL,,-28.65305,153.61832,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,103.0,4,1125,1,7,1125,1125,4.1,1125.0,t,2,9,12,256,348,33,2,4.8,4.86,4.81,4.93,4.93,4.69,4.71,f,34,34,0
239,4892233,"Finches Cottage, Limpinwood Gardenstay",24848906,Sharon,2014-12-15,within an hour,100.0,99%,t,1,t,TWEED SHIRE COUNCIL,,-28.30492,153.21131,Entire cottage,Entire home/apt,4,1.0,1 bath,2.0,4.0,121.0,1,730,1,2,1125,1125,1.3,1125.0,t,4,34,64,239,560,57,2,4.8,4.83,4.71,4.94,4.91,4.91,4.83,t,1,1,0
247,4968997,Spacious Unit 6215 Peppers Resort Kingscliff NSW,10905038,Tricia,2013-12-30,within a few hours,100.0,95%,t,1,t,TWEED SHIRE COUNCIL,,-28.27622,153.57705,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,139.0,2,10,2,2,10,10,2.0,10.0,t,2,15,40,198,468,73,4,4.85,4.88,4.83,4.87,4.9,4.96,4.91,f,1,1,0
248,4987897,1 Bedroom Coastal Granny Flat,13653851,Jo,2014-03-29,within an hour,100.0,100%,f,2,t,TWEED SHIRE COUNCIL,,-28.294546,153.56958,Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,172.0,2,40,2,2,1125,1125,2.0,1125.0,t,0,8,33,43,344,23,0,4.96,4.98,4.96,4.95,4.98,4.92,4.9,t,2,2,0
257,5129958,ByronBay central private ensuite,138120377,Laura,2017-07-02,,,,f,4,t,BYRON SHIRE COUNCIL,,-28.64587,153.60803,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,107.0,1,1125,1,1,1125,1125,1.0,1125.0,t,3,12,23,198,547,56,1,4.55,4.72,4.67,4.79,4.79,4.75,4.49,f,2,0,2
272,5562558,Swan Creek Cottages - Lucerne Up,14033193,Katrina,2014-04-08,within an hour,100.0,100%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.65912,152.98493,Farm stay,Entire home/apt,10,2.0,2 baths,4.0,8.0,175.0,1,1125,1,3,1125,1125,1.3,1125.0,t,1,17,45,118,664,105,7,4.94,4.94,4.9,4.94,4.92,4.89,4.89,f,2,2,0
273,5562612,Swan Creek Cottages - Blueberry Fields,14033193,Katrina,2014-04-08,within an hour,100.0,100%,t,2,t,CLARENCE VALLEY COUNCIL,,-29.6581,152.98788,Entire cottage,Entire home/apt,6,1.0,1 bath,2.0,3.0,170.0,1,1125,1,3,1125,1125,1.3,1125.0,t,2,16,46,119,1099,110,3,4.87,4.91,4.92,4.92,4.93,4.71,4.86,f,2,2,0
274,5579436,Byron Central private ensuite,138120377,Laura,2017-07-02,,,,f,4,t,BYRON SHIRE COUNCIL,,-28.64607,153.60765,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,112.0,1,1125,1,1,1125,1125,1.0,1125.0,t,1,4,22,187,507,56,3,4.6,4.72,4.74,4.85,4.82,4.83,4.59,f,2,0,2
278,5687415,Nymboida River Black Mountain Ant Shack 4/AWD Only,29489845,Merryl,2015-03-17,within an hour,100.0,100%,f,1,t,CLARENCE VALLEY COUNCIL,,-30.05374,152.7699,Entire place,Entire home/apt,4,1.0,1 bath,1.0,3.0,137.0,2,28,2,2,1125,1125,2.0,1125.0,t,15,45,75,350,55,4,0,4.98,4.98,4.85,5.0,5.0,4.96,4.98,t,1,1,0
279,5729418,Moon & Sixpence - BYRON BAY HINTERLAND,29706628,Ross,2015-03-20,within a few hours,100.0,79%,t,1,t,BYRON SHIRE COUNCIL,,-28.57888,153.4946,Entire guesthouse,Entire home/apt,4,1.0,1 bath,2.0,2.0,190.0,2,10,2,2,10,10,2.0,10.0,t,0,12,28,30,119,15,2,4.95,4.96,4.98,4.98,4.99,4.97,4.94,f,1,1,0
280,5739181,Private Sunlit Room with a Courtyard garden oasis,29765701,Angelique,2015-03-22,within an hour,100.0,98%,t,1,t,BYRON SHIRE COUNCIL,,-28.6866323,153.608006,Private room in guest suite,Private room,2,1.5,1.5 baths,1.0,1.0,120.0,1,1125,1,1,1125,1125,1.0,1125.0,t,1,1,13,13,106,37,1,4.92,4.93,4.93,4.92,4.95,4.83,4.78,t,1,0,1
283,5828622,Bindys Place,23230126,Gary,2014-11-02,within an hour,100.0,100%,f,1,t,BALLINA SHIRE COUNCIL,,-28.78692,153.59113,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,1.0,140.0,2,7,2,2,7,7,2.0,7.0,t,12,26,56,56,16,6,1,4.88,4.88,4.88,4.88,4.88,5.0,4.6,f,1,1,0
290,6045707,Best Location For Shared Accom In Byron Bay!!,31376764,Mark,2015-04-17,within an hour,100.0,98%,t,3,t,BYRON SHIRE COUNCIL,,-28.64759,153.61649,Private room in rental unit,Private room,2,1.0,1 shared bath,2.0,1.0,99.0,1,365,1,3,365,365,1.0,365.0,t,2,15,38,38,551,30,4,4.87,4.89,4.83,4.93,4.95,4.94,4.83,f,3,1,2
292,6135260,Private Spacious Studio with spa great location,4705700,Tracy Lee,2013-01-14,within an hour,100.0,90%,t,4,t,BYRON SHIRE COUNCIL,,-28.55199,153.5043,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,3.0,182.0,2,60,2,2,1125,1125,2.0,1125.0,t,2,30,55,141,383,42,3,4.77,4.83,4.64,4.92,4.92,4.86,4.69,t,3,2,1
293,6200146,"Beautiful,spacious,airy king sized room",3189652,Denise,2012-08-07,within an hour,100.0,83%,t,2,t,TWEED SHIRE COUNCIL,,-28.33369,153.56435,Private room in home,Private room,4,1.5,1.5 shared baths,1.0,1.0,116.0,2,60,2,2,60,60,2.0,60.0,t,16,46,76,351,139,8,0,4.87,4.93,4.91,4.95,4.93,4.86,4.88,f,2,0,2
294,6227896,Private Space in an Idyllic Coastal-Rural Setting,31826798,Gabrielle,2015-04-23,within an hour,100.0,97%,t,1,t,BYRON SHIRE COUNCIL,,-28.57096,153.54638,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,158.0,1,7,1,1,7,7,1.0,7.0,t,14,43,73,73,187,31,2,4.86,4.9,4.95,4.96,4.93,4.75,4.69,f,1,1,0
297,6348823,Old Alpaca Shed,5326973,Bronwyn,2013-03-05,within a few hours,100.0,90%,t,1,t,LISMORE CITY COUNCIL,,-28.6493,153.28126,Farm stay,Entire home/apt,2,1.0,1 bath,0.0,1.0,99.0,2,7,2,2,7,7,2.0,7.0,t,19,49,79,169,48,13,0,4.9,4.89,4.94,5.0,4.98,4.94,4.81,f,1,1,0
299,6392223,SlfCont'd Creek/Beach Studio near Byron Bay,33329633,Vivi,2015-05-14,within an hour,100.0,100%,t,1,t,BYRON SHIRE COUNCIL,,-28.51251,153.55001,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,163.0,3,14,3,3,14,14,3.0,14.0,t,2,26,56,292,75,9,0,4.75,4.78,4.91,4.88,4.88,4.93,4.77,f,1,1,0
301,6480156,Best Location In Byron Bay!!!,31376764,Mark,2015-04-17,within an hour,100.0,98%,t,3,t,BYRON SHIRE COUNCIL,,-28.64622,153.6153,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,146.0,1,365,1,3,365,365,1.0,365.0,t,0,7,27,27,24,23,3,4.88,4.88,4.96,4.92,5.0,4.92,4.88,f,3,1,2
304,6515928,10mins to GC Airport.... Perfect !!,26726040,Hamidah,2015-01-26,,,,f,1,t,TWEED SHIRE COUNCIL,,-28.21759,153.53233,Private room in home,Private room,2,1.0,1 private bath,1.0,1.0,129.0,90,1125,90,90,1125,1125,90.0,1125.0,t,29,59,89,364,2,0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,1,0,1
305,6529658,relaxing garden apartment,34151963,Eric And Patricia,2015-05-25,,,,f,1,t,BYRON SHIRE COUNCIL,,-28.51377,153.53172,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,106.0,90,1125,90,90,1125,1125,90.0,1125.0,t,2,32,62,337,44,0,0,4.89,4.95,4.86,4.95,4.93,4.91,4.89,f,1,1,0
309,6802580,Luxury independent living with pool by the canal,35612061,Anne,2015-06-12,within an hour,100.0,100%,t,1,t,TWEED SHIRE COUNCIL,,-28.18071,153.52971,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,132.0,2,1125,2,2,1125,1125,2.0,1125.0,t,2,21,42,114,197,58,7,4.95,4.97,4.92,4.97,4.97,4.9,4.9,f,1,1,0
315,7040409,Studio @ Sunrise Beach,36422491,Audante,2015-06-22,within an hour,100.0,99%,f,2,t,BYRON SHIRE COUNCIL,,-28.6357,153.59068,Entire guest suite,Entire home/apt,2,1.0,1 bath,1.0,1.0,166.0,1,7,1,1,1125,1125,1.0,1125.0,t,12,42,72,341,443,54,9,4.65,4.74,4.82,4.89,4.83,4.65,4.58,t,2,1,1
324,7339731,Luxury eco friendly home,559484,Salila,2011-05-05,,,,f,3,t,BYRON SHIRE COUNCIL,,-28.64354,153.55565,Private room in bed and breakfast,Private room,2,1.0,1 bath,1.0,1.0,106.0,90,1125,90,90,1125,1125,90.0,1125.0,t,30,60,90,365,11,0,0,4.82,4.64,4.82,4.9,4.91,4.7,4.5,f,1,0,1
326,7367910,New Years Fall's Fest Special!,2059058,Kelly,2012-04-02,,,,f,2,t,BYRON SHIRE COUNCIL,,-28.4935,153.537,Private room in loft,Private room,2,1.0,1 bath,1.0,1.0,150.0,90,1125,90,90,1125,1125,90.0,1125.0,t,28,58,88,178,18,0,0,4.94,4.94,4.94,4.89,4.89,4.94,4.89,f,1,0,1
340,7809784,Is a place I call home,41113553,Liz,2015-08-10,within an hour,100.0,86%,f,1,t,BYRON SHIRE COUNCIL,,-28.64807,153.62037,Private room in bed and breakfast,Private room,2,2.0,2 baths,1.0,2.0,110.0,2,4,2,2,4,4,2.0,4.0,t,2,5,13,273,324,81,6,4.96,4.94,4.97,4.96,4.98,4.93,4.87,f,1,0,1
